seqnames	start	end	width	strand	V4	V5	V6	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME	PeakID	log2FoldChange	padj
chr2	2858715	2858941	227	*	peak_7397	-1.11069828388864	1.2014467211346e-06	Distal Intergenic	2	2870558	2871231	674	2	124905968	ENST00000437610.1	12290	NA	LOC124905968	uncharacterized LOC124905968	NA	NA	NA
chr11	62268418	62268890	473	*	peak_2549	-1.01235064165482	1.20593512361003e-06	Promoter (1-2kb)	11	62270158	62272071	1914	1	4250	ENST00000525380.1	-1268	ENSG00000110484	SCGB2A2	secretoglobin family 2A member 2	NA	NA	NA
chr6	3872131	3872548	418	*	peak_12202	-1.00296936166805	1.21359503078202e-06	Intron (ENST00000648025.2/26240, intron 1 of 4)	6	3834990	3876265	41276	2	107986557	ENST00000780703.1	3717	NA	LOC107986557	uncharacterized LOC107986557	NA	NA	NA
chr16	21143249	21143520	272	*	peak_4939	-1.06481325328673	1.32864172791099e-06	Intron (ENST00000698260.1/55567, intron 4 of 61)	16	21134149	21136572	2424	2	55567	ENST00000575024.1	-6677	ENSG00000158486	DNAH3	dynein axonemal heavy chain 3	NA	NA	NA
chr4	84747571	84747870	300	*	peak_11469	-1.45459296617442	1.37962808032841e-06	Intron (ENST00000514711.2/23001, intron 26 of 56)	4	84751248	84755399	4152	2	23001	ENST00000509825.1	7529	ENSG00000163625	WDFY3	WD repeat and FYVE domain containing 3	NA	NA	NA
chr21	17370319	17370755	437	*	peak_9431	-1.07183138385322	1.3944854883054e-06	Distal Intergenic	21	17438752	17449189	10438	1	100505929	ENST00000736547.1	-67997	ENSG00000232560	LINC01549	long intergenic non-protein coding RNA 1549	NA	NA	NA
chr8	86570114	86570547	434	*	peak_13579	-1.0408835189051	1.5607474757721e-06	Intron (ENST00000517327.5/54714, intron 2 of 3)	8	86553977	86579206	25230	2	54714	ENST00000517327.5	8659	ENSG00000170289	CNGB3	cyclic nucleotide gated channel subunit beta 3	NA	NA	NA
chr9	117121804	117122489	686	*	peak_14573	-1.11693656365925	1.65096692266757e-06	Intron (ENST00000313400.9/23245, intron 4 of 22)	9	117180628	117181095	468	2	100124538	ENST00000431607.1	58606	ENSG00000207268	SNORA70C	small nucleolar RNA, H/ACA box 70C	NA	NA	NA
chr14	66267364	66267718	355	*	peak_3955	-1.0206154176011	1.93943505998496e-06	Exon (ENST00000654014.1/ENST00000654014.1, exon 5 of 5)	14	66411704	66498677	86974	1	440184	ENST00000641761.1	-143986	ENSG00000196553	CCDC196	coiled-coil domain containing 196	NA	NA	NA
chr16	67055738	67056122	385	*	peak_5219	-1.04058380027594	1.95106330095948e-06	Intron (ENST00000651988.1/865, intron 3 of 5)	16	67036427	67066962	30536	1	865	ENST00000567947.1	19311	ENSG00000067955	CBFB	core-binding factor subunit beta	NA	NA	NA
chr2	129831871	129832044	174	*	peak_8362	-1.37973662889624	2.01457003847932e-06	Intron (ENST00000809995.1/124907889, intron 3 of 5)	2	129865632	129866542	911	2	105373615	ENST00000810022.1	34498	ENSG00000229536	LINC02572	long intergenic non-protein coding RNA 2572	NA	NA	NA
chr7	87253704	87254051	348	*	peak_13151	-1.15186217975084	2.03093268974584e-06	Intron (ENST00000766115.1/ENST00000766115.1, intron 1 of 1)	7	87196162	87220587	24426	2	79161	ENST00000433078.5	-33117	ENSG00000135185	TMEM243	transmembrane protein 243	NA	NA	NA
chr7	96400104	96400335	232	*	peak_13161	-1.14658335115023	2.09726797352363e-06	Intron (ENST00000768829.1/105375410, intron 1 of 1)	7	96426571	96428886	2316	1	105375410	ENST00000768830.1	-26236	NA	LOC105375410	uncharacterized LOC105375410	NA	NA	NA
chr1	238054088	238054485	398	*	peak_1309	-1.18516785679539	2.21426948491422e-06	Intron (ENST00000797440.1/ENST00000797440.1, intron 2 of 2)	1	237906928	237927929	21002	1	100130331	ENST00000794917.1	147160	ENSG00000237250	LOC100130331	POTE ankyrin domain family, member F pseudogene	NA	NA	NA
chr3	117510396	117510726	331	*	peak_10877	-1.0717134176276	2.2353410440711e-06	Intron (ENST00000717962.1/4045, intron 2 of 6)	3	117513196	117516519	3324	1	105374056	ENST00000797242.1	-2470	NA	LOC105374056	uncharacterized LOC105374056	NA	NA	NA
chr13	34340603	34340865	263	*	peak_3708	-1.08933059213198	2.39730139918232e-06	Distal Intergenic	13	34347864	34576883	229020	1	105370158	ENST00000791010.1	-6999	ENSG00000271850	LINC02343	long intergenic non-protein coding RNA 2343	NA	NA	NA
chr13	98100561	98100816	256	*	peak_3747	-1.25673162060706	2.41099249943624e-06	Intron (ENST00000717002.1/105370328, intron 1 of 4)	13	98069316	98091706	22391	1	107984566	ENST00000748011.1	31245	NA	LOC107984566	uncharacterized LOC107984566	NA	NA	NA
chr20	1370221	1370554	334	*	peak_8783	-1.03503948120761	2.52150056159873e-06	3' UTR	20	1368985	1376812	7828	2	2280	ENST00000474657.6	6258	ENSG00000088832	FKBP1A	FKBP prolyl isomerase 1A	NA	NA	NA
chr1	110728737	110729005	269	*	peak_834	-1.01142104164559	2.61420614350236e-06	Distal Intergenic	1	110751821	110765004	13184	2	105378901	ENST00000779754.1	35999	NA	LOC105378901	uncharacterized LOC105378901	NA	NA	NA
chr2	225494196	225494435	240	*	peak_8566	-1.06353794771365	2.64399405331296e-06	Intron (ENST00000636099.1/57624, intron 3 of 6)	2	225582908	225729887	146980	1	57624	ENST00000695959.1	-88473	ENSG00000144460	NYAP2	neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adaptor 2	NA	NA	NA
chr16	83407967	83408411	445	*	peak_5340	-1.06693403086331	2.69571810035568e-06	Intron (ENST00000268613.14/1012, intron 7 of 14)	16	83383017	83399591	16575	2	105371368	ENST00000743241.1	-8376	NA	CDH13-AS1	CDH13 antisense RNA 1	NA	NA	NA
chr5	85452993	85453263	271	*	peak_11776	-1.06383609981366	2.70833737059666e-06	Distal Intergenic	5	85291407	85336266	44860	2	101929321	ENST00000730233.1	-116727	NA	LOC101929321	uncharacterized LOC101929321	NA	NA	NA
chr15	91555365	91555682	318	*	peak_4615	-1.06741003803154	2.70911026380358e-06	Intron (ENST00000761251.1/101926928, intron 2 of 2)	15	91472563	91653389	180827	1	101926928	ENST00000761256.1	82802	ENSG00000258551	CRAT37	cervical cancer-associated transcript 37	NA	NA	NA
chr15	87219669	87220043	375	*	peak_4576	-1.09677385345634	2.85392967606605e-06	Distal Intergenic	15	87309680	87356536	46857	2	102724465	ENST00000785518.1	136493	NA	LOC102724465	uncharacterized LOC102724465	NA	NA	NA
chr2	149469664	149469996	333	*	peak_8423	-1.20817307111533	3.24489679921797e-06	Intron (ENST00000409381.5/130574, intron 4 of 4)	2	149367712	149471110	103399	1	130574	ENST00000392854.4	101952	ENSG00000187123	LYPD6	LY6/PLAUR domain containing 6	NA	NA	NA
chr7	108674131	108674450	320	*	peak_13225	-1.28919654537863	3.25268388112514e-06	Distal Intergenic	7	108605759	108614193	8435	1	105375448	ENST00000658357.1	68372	ENSG00000225647	LOC105375448	uncharacterized LOC105375448	NA	NA	NA
chr1	65079922	65080215	294	*	peak_727	-1.05227003786639	3.3653542518783e-06	Distal Intergenic	1	64833234	65067754	234521	2	3716	ENST00000672751.2	-12168	ENSG00000162434	JAK1	Janus kinase 1	NA	NA	NA
chr4	155722784	155723092	309	*	peak_11537	-1.18728761559355	3.38311810466194e-06	Intron (ENST00000621234.4/2982, intron 8 of 8)	4	155749011	155751419	2409	2	105377506	ENST00000757758.1	28327	NA	LOC105377506	uncharacterized LOC105377506	NA	NA	NA
chr11	62071506	62071793	288	*	peak_2545	-1.0542017273333	3.4272006405588e-06	Intron (ENST00000658933.1/100507521, intron 1 of 2)	11	62049863	62081968	32106	2	100507521	ENST00000658933.1	10175	ENSG00000255553	LINC02733	long intergenic non-protein coding RNA 2733	NA	NA	NA
chr2	40993536	40993809	274	*	peak_7775	-1.05387197453907	3.43498686010684e-06	Intron (ENST00000753888.1/105374497, intron 1 of 4)	2	40686183	41166556	480374	2	105374497	ENST00000753888.1	172747	NA	LOC105374497	uncharacterized LOC105374497	NA	NA	NA
chr2	105255785	105256101	317	*	peak_8101	-1.01187582069479	3.4593500718213e-06	Distal Intergenic	2	105249401	105251446	2046	2	9392	ENST00000609349.2	-4339	ENSG00000135966	TGFBRAP1	transforming growth factor beta receptor associated protein 1	NA	NA	NA
chr2	10015471	10015842	372	*	peak_7445	-1.15963656849366	3.56140242960395e-06	Exon (ENST00000730131.1/ENST00000730131.1, exon 1 of 3)	2	9996244	10009762	13519	2	124905970	ENST00000686345.2	-5709	NA	LOC124905970	uncharacterized LOC124905970	NA	NA	NA
chr4	10228956	10229313	358	*	peak_11371	-1.05154134899989	3.67051185470857e-06	Distal Intergenic	4	10118219	10119477	1259	1	124900666	ENST00000818627.1	110737	NA	LOC124900666	uncharacterized LOC124900666	NA	NA	NA
chr3	169760488	169760829	342	*	peak_11142	-1.07860204399428	3.78876299424051e-06	Distal Intergenic	3	169764610	169765047	438	2	7012	ENST00000363312.1	4218	ENSG00000277925	TERC	telomerase RNA component	NA	NA	NA
chr12	32163710	32163912	203	*	peak_3223	-1.00364179955689	3.80573339205434e-06	Intron (ENST00000548411.6/636, intron 1 of 8)	12	32104117	32107528	3412	2	120766143	ENST00000551974.1	-56182	ENSG00000257530	BICD1-AS1	BICD1 antisense RNA 1	NA	NA	NA
chr19	28001575	28001812	238	*	peak_6940	-1.05974103562094	4.17921352006529e-06	Promoter (1-2kb)	19	27983224	28000359	17136	2	105372346	ENST00000749381.1	-1216	ENSG00000297628	LOC105372346	uncharacterized LOC105372346	NA	NA	NA
chr2	110657730	110658169	440	*	peak_8145	-1.306238648137	4.62612645120961e-06	Promoter (<=1kb)	2	110637832	110657621	19790	2	699	ENST00000671097.1	-109	ENSG00000169679	BUB1	BUB1 mitotic checkpoint serine/threonine kinase	NA	NA	NA
chr14	32354784	32355026	243	*	peak_3847	-1.2709064606283	4.67936088819563e-06	Intron (ENST00000280979.9/9472, intron 1 of 13)	14	32329400	32830817	501418	1	9472	ENST00000557272.1	25384	ENSG00000151320	AKAP6	A-kinase anchoring protein 6	NA	NA	NA
chr12	97054142	97054566	425	*	peak_3362	-1.26607586216687	4.76679191116206e-06	Intron (ENST00000716365.1/105369928, intron 2 of 4)	12	97025341	97127541	102201	1	124902993	ENST00000718966.1	28801	NA	LOC124902993	uncharacterized LOC124902993	NA	NA	NA
chr5	39238761	39239036	276	*	peak_11702	-1.09309736297116	5.03867779525583e-06	Intron (ENST00000646045.2/2533, intron 1 of 18)	5	39202774	39219576	16803	2	2533	ENST00000506557.5	-19185	ENSG00000082074	FYB1	FYN binding protein 1	NA	NA	NA
chr3	8164074	8164438	365	*	peak_10337	-1.04987171056951	5.15032355591342e-06	Intron (ENST00000654635.1/101927394, intron 4 of 6)	3	7952805	8016307	63503	2	101927394	ENST00000441861.5	-147767	ENSG00000227110	LOC101927394	uncharacterized LOC101927394	NA	NA	NA
chr22	46502535	46502896	362	*	peak_10233	-1.03404117263574	5.20202313659217e-06	Intron (ENST00000262738.9/9620, intron 1 of 34)	22	46530308	46534200	3893	2	9620	ENST00000497509.1	31304	ENSG00000075275	CELSR1	cadherin EGF LAG seven-pass G-type receptor 1	NA	NA	NA
chr2	223969905	223970165	261	*	peak_8563	-1.01832581019326	5.20496623818291e-06	Distal Intergenic	2	223957463	223967714	10252	1	65080	ENST00000258383.4	12442	ENSG00000135900	MRPL44	mitochondrial ribosomal protein L44	NA	NA	NA
chr10	85430957	85431287	331	*	peak_1936	-1.02121645526446	5.24941464021062e-06	Promoter (1-2kb)	10	85431943	85432515	573	2	101929646	ENST00000444137.1	1228	NA	LINC02647	long intergenic non-protein coding RNA 2647	NA	NA	NA
chr10	30641745	30642176	432	*	peak_1401	-1.01646557433043	5.26298204449231e-06	Distal Intergenic	10	30611786	30629762	17977	2	119180	ENST00000375318.4	-11983	ENSG00000151033	LYZL2	lysozyme like 2	NA	NA	NA
chr20	54585187	54585557	371	*	peak_9234	-1.07200037643764	5.64436090238173e-06	Intron (ENST00000262593.10/55816, intron 2 of 7)	20	54554933	54555557	625	1	55816	ENST00000484860.1	30254	ENSG00000101134	DOK5	docking protein 5	NA	NA	NA
chr15	22776005	22776267	263	*	peak_4182	-1.09175678679166	5.81094636545477e-06	Exon (ENST00000617410.4/ENST00000617410.4, exon 1 of 7)	15	22773063	22829789	56727	1	123606	ENST00000437912.6	2942	ENSG00000170113	NIPA1	NIPA magnesium transporter 1	NA	NA	NA
chr4	118821703	118821864	162	*	peak_11507	-1.30198657650145	5.87995142980325e-06	Intron (ENST00000280551.11/9871, intron 3 of 22)	4	118722823	118836126	113304	2	9871	ENST00000280551.11	14262	ENSG00000150961	SEC24D	SEC24 homolog D, COPII coat complex component	NA	NA	NA
chrX	96315034	96315293	260	*	peak_14785	-1.10095732215378	6.1845232658888e-06	Intron (ENST00000752891.1/124905234, intron 1 of 5)	23	96337236	96337912	677	2	643486	ENST00000605735.1	22619	ENSG00000271209	BRDTP1	bromodomain testis associated pseudogene 1	NA	NA	NA
chr1	118097547	118097853	307	*	peak_887	-1.2207801993207	6.47417532342947e-06	Exon (ENST00000336338.10/200162, exon 7 of 49)	1	118085978	118087162	1185	2	200162	ENST00000463628.1	-10385	ENSG00000155761	SPAG17	sperm associated antigen 17	NA	NA	NA
chr5	109553922	109554250	329	*	peak_11788	-1.25430781502944	6.53169199731093e-06	Intron (ENST00000765307.1/105379117, intron 3 of 5)	5	109542797	109572108	29312	1	105379117	ENST00000765309.1	11125	NA	LOC105379117	uncharacterized LOC105379117	NA	NA	NA
chr17	58642050	58642479	430	*	peak_6029	-1.13653803709248	7.05607110006232e-06	Intron (ENST00000349033.10/56155, intron 2 of 31)	17	58658901	58659313	413	2	124904122	ENST00000702614.2	16834	NA	LOC124904122	U1 spliceosomal RNA	NA	NA	NA
chr15	26658445	26658777	333	*	peak_4209	-1.02819308031509	7.10536496908541e-06	Promoter (<=1kb)	15	26657023	26658755	1733	2	124903578	ENST00000769998.1	0	NA	LOC124903578	uncharacterized LOC124903578	NA	NA	NA
chr10	83884795	83885062	268	*	peak_1931	-1.07479403769484	7.23026566724583e-06	Exon (ENST00000740263.1/ENST00000740263.1, exon 3 of 4)	10	83882892	83914452	31561	2	107984181	ENST00000740261.1	29390	NA	LOC107984181	uncharacterized LOC107984181	NA	NA	NA
chr6	52889988	52890340	353	*	peak_12441	-1.11827231453426	7.54263489636443e-06	Intron (ENST00000844508.1/105375091, intron 2 of 2)	6	52882289	52909342	27054	1	105375091	ENST00000844508.1	7699	NA	LOC105375091	uncharacterized LOC105375091	NA	NA	NA
chr22	34055724	34056109	386	*	peak_9987	-1.00263838241555	7.56103167106112e-06	Exon (ENST00000803099.1/ENST00000803099.1, exon 1 of 2)	22	34017478	34218796	201319	1	105373010	ENST00000657115.1	38246	ENSG00000236052	LINC01643	long intergenic non-protein coding RNA 1643	NA	NA	NA
chr20	46599269	46599594	326	*	peak_9111	-1.15844272535917	7.92035477908172e-06	Promoter (1-2kb)	20	46583572	46600616	17045	2	64849	ENST00000450298.5	1022	ENSG00000158296	SLC13A3	solute carrier family 13 member 3	NA	NA	NA
chr8	60297824	60298003	180	*	peak_13549	-1.33404583923339	8.66873175535416e-06	Intron (ENST00000819670.1/105375864, intron 3 of 3)	8	60185412	60281400	95989	2	767	ENST00000317995.5	-16424	ENSG00000178538	CA8	carbonic anhydrase 8	NA	NA	NA
chr10	7987006	7987413	408	*	peak_1342	-1.02768372065643	8.7080301595622e-06	Intron (ENST00000344293.6/83860, intron 4 of 6)	10	8035534	8042884	7351	1	105376394	ENST00000831803.1	-48121	ENSG00000308117	LOC105376394	uncharacterized LOC105376394	NA	NA	NA
chr1	207363341	207363527	187	*	peak_1195	-1.02206870819265	9.25416323245817e-06	Intron (ENST00000695822.1/1604, intron 10 of 10)	1	207336754	207386804	50051	1	1604	ENST00000634386.1	26587	ENSG00000196352	CD55	CD55 molecule (Cromer blood group)	NA	NA	NA
chr7	67045237	67045503	267	*	peak_13075	-1.04409560901946	9.48719431275839e-06	Intron (ENST00000359626.10/55253, intron 7 of 15)	7	67067138	67238640	171503	1	55253	ENST00000495971.1	-21635	ENSG00000198874	TYW1	tRNA-yW synthesizing protein 1 homolog	NA	NA	NA
chr17	65132045	65132373	329	*	peak_6097	-1.03077929656165	9.86211829074837e-06	Intron (ENST00000635833.1/8787, intron 1 of 18)	17	65137370	65227703	90334	1	8787	ENST00000262406.10	-4997	ENSG00000108370	RGS9	regulator of G protein signaling 9	NA	NA	NA
chr4	178297819	178298125	307	*	peak_11549	-1.03452657000662	9.90837311491531e-06	Distal Intergenic	4	178136753	178175158	38406	1	105377562	ENST00000814653.1	161066	NA	LOC105377562	uncharacterized LOC105377562	NA	NA	NA
chr16	83312888	83313174	287	*	peak_5339	-1.11661019439767	1.01736492189903e-05	Intron (ENST00000268613.14/1012, intron 6 of 14)	16	83383007	83397987	14981	2	105371368	ENST00000564635.1	84813	NA	CDH13-AS1	CDH13 antisense RNA 1	NA	NA	NA
chr2	173288651	173289164	514	*	peak_8455	-1.12295666607122	1.0727195540359e-05	Distal Intergenic	2	173197712	173282036	84325	2	339751	ENST00000423106.2	-6615	ENSG00000238133	MAP3K20-AS1	MAP3K20 antisense RNA 1	NA	NA	NA
chr5	129114954	129115165	212	*	peak_11829	-1.271810922519	1.1341421022434e-05	Distal Intergenic	5	129097688	129097766	79	1	100616175	ENST00000584064.1	17266	ENSG00000264563	MIR4633	microRNA 4633	NA	NA	NA
chr4	57491392	57491822	431	*	peak_11442	-1.03726795974527	1.18967172493084e-05	Exon (ENST00000664541.2/ENST00000664541.2, exon 2 of 3)	4	57462372	57465975	3604	1	101928851	ENST00000664465.1	29020	ENSG00000248505	LINC02380	long intergenic non-protein coding RNA 2380	NA	NA	NA
chr13	41429829	41430218	390	*	peak_3717	-1.1719891532069	1.23435721573082e-05	Distal Intergenic	13	41442770	41443666	897	1	100506759	ENST00000421076.2	-12552	NA	OR7E37P	olfactory receptor family 7 subfamily E member 37 pseudogene	NA	NA	NA
chr7	71211108	71211453	346	*	peak_13092	-1.009875335778	1.30162776474514e-05	Intron (ENST00000333538.10/64409, intron 1 of 10)	7	71283996	71713600	429605	1	64409	ENST00000498380.6	-72543	ENSG00000185274	GALNT17	polypeptide N-acetylgalactosaminyltransferase 17	NA	NA	NA
chr16	58701091	58701370	280	*	peak_5187	-1.2022835604015	1.336727231921e-05	Intron (ENST00000810660.1/ENST00000810660.1, intron 1 of 2)	16	58709049	58716383	7335	2	2806	ENST00000494627.1	15013	ENSG00000125166	GOT2	glutamic-oxaloacetic transaminase 2	NA	NA	NA
chr19	42446990	42447329	340	*	peak_7172	-1.1574426396841	1.42075691014536e-05	Promoter (1-2kb)	19	42448550	42525869	77320	1	105372407	ENST00000750159.1	-1221	NA	LOC105372407	uncharacterized LOC105372407	NA	NA	NA
chr6	49922443	49922714	272	*	peak_12437	-1.04746652046011	1.46807014665985e-05	Distal Intergenic	6	49946101	49949444	3344	2	403339	ENST00000620560.2	26730	ENSG00000214643	DEFB133	defensin beta 133 (pseudogene)	NA	NA	NA
chr15	68023240	68023673	434	*	peak_4380	-1.04572338177737	1.49449375408096e-05	Distal Intergenic	15	68054309	68142339	88031	1	8554	ENST00000564915.5	-30636	ENSG00000033800	PIAS1	protein inhibitor of activated STAT 1	NA	NA	NA
chr14	61430525	61430748	224	*	peak_3911	-1.06045605953775	1.49688240293607e-05	Intron (ENST00000555185.5/5583, intron 1 of 3)	14	61442558	61450941	8384	1	5583	ENST00000557473.1	-11810	ENSG00000027075	PRKCH	protein kinase C eta	NA	NA	NA
chr3	193723177	193723506	330	*	peak_11202	-1.0167802423137	1.5333830340859e-05	Distal Intergenic	3	193691394	193697526	6133	1	4976	ENST00000495261.1	31783	ENSG00000198836	OPA1	OPA1 mitochondrial dynamin like GTPase	NA	NA	NA
chr5	179015367	179015698	332	*	peak_12174	-1.04124247164093	1.57267692313272e-05	Distal Intergenic	5	179023804	179032321	8518	1	345462	ENST00000519896.5	-8106	ENSG00000234284	ZNF879	zinc finger protein 879	NA	NA	NA
chr4	47659452	47659737	286	*	peak_11421	-1.01500673916853	1.60381213767033e-05	Intron (ENST00000610355.4/10699, intron 10 of 19)	4	47642841	47661860	19020	2	10699	ENST00000505754.1	2123	ENSG00000145244	CORIN	corin, serine peptidase	NA	NA	NA
chr7	54109543	54109778	236	*	peak_13018	-1.10327400080963	1.64241553332531e-05	Distal Intergenic	7	53937830	53947833	10004	2	107986739	ENST00000722327.1	-161710	ENSG00000238131	LINC02854	long intergenic non-protein coding RNA 2854	NA	NA	NA
chr12	12258037	12258361	325	*	peak_3135	-1.03271016177286	1.64982589606006e-05	Intron (ENST00000261349.9/4040, intron 1 of 22)	12	12121093	12266769	145677	2	4040	ENST00000543091.1	8408	ENSG00000070018	LRP6	LDL receptor related protein 6	NA	NA	NA
chr6	159123878	159124143	266	*	peak_12588	-1.02908183317434	1.67751695339817e-05	Distal Intergenic	6	159103362	159121510	18149	2	112267968	ENST00000819243.1	-2368	ENSG00000285492	LOC112267968	uncharacterized LOC112267968	NA	NA	NA
chr7	72084897	72085240	344	*	peak_13096	-1.05390000225336	1.76746907121168e-05	Intron (ENST00000329008.9/83698, intron 3 of 5)	7	71779491	72336995	557505	2	83698	ENST00000329008.9	251755	ENSG00000183166	CALN1	calneuron 1	NA	NA	NA
chr4	111199037	111199356	320	*	peak_11499	-1.07348703417531	1.78142682926965e-05	Intron (ENST00000681682.2/ENST00000681682.2, intron 3 of 5)	4	110962100	111013998	51899	2	105377364	ENST00000839195.1	-185039	NA	LOC105377364	uncharacterized LOC105377364	NA	NA	NA
chr2	163028802	163029005	204	*	peak_8441	-1.05379632878723	1.81135135060707e-05	Distal Intergenic	2	162371407	162838767	467361	2	90134	ENST00000332142.10	-190035	ENSG00000184611	KCNH7	potassium voltage-gated channel subfamily H member 7	NA	NA	NA
chr2	122705835	122706213	379	*	peak_8276	-1.00341881614225	1.86864325792421e-05	Intron (ENST00000657880.2/105373595, intron 4 of 8)	2	122740257	122886870	146614	1	105373595	ENST00000770504.1	-34044	NA	LOC105373595	uncharacterized LOC105373595	NA	NA	NA
chr1	180123484	180123917	434	*	peak_1048	-1.0304793584253	1.89892542679577e-05	Exon (ENST00000566904.1/ENST00000566904.1, exon 1 of 3)	1	180095140	180113403	18264	1	9857	ENST00000706236.1	28344	ENSG00000135837	CEP350	centrosomal protein 350	NA	NA	NA
chr5	116544947	116545361	415	*	peak_11807	-1.06995011373044	1.95598071758122e-05	Intron (ENST00000809356.1/101927233, intron 1 of 1)	5	116446613	116536458	89846	2	57556	ENST00000510263.5	-8489	ENSG00000092421	SEMA6A	semaphorin 6A	NA	NA	NA
chr12	40691194	40691506	313	*	peak_3237	-1.40019307128152	2.19608900216241e-05	Promoter (<=1kb)	12	40692439	41072415	379977	1	1272	ENST00000551295.7	-933	ENSG00000018236	CNTN1	contactin 1	NA	NA	NA
chr15	33581146	33581354	209	*	peak_4236	-1.03129997381137	2.25148068171125e-05	Intron (ENST00000415757.7/6263, intron 13 of 102)	15	33628508	33629921	1414	1	6263	ENST00000636753.1	-47154	ENSG00000198838	RYR3	ryanodine receptor 3	NA	NA	NA
chr19	43602556	43602973	418	*	peak_7194	-1.09656128182929	2.49378469459671e-05	Intron (ENST00000607544.1/79177, intron 2 of 2)	19	43596617	43614497	17881	1	79177	ENST00000607544.1	5939	ENSG00000124444	ZNF576	zinc finger protein 576	NA	NA	NA
chr5	71388305	71388607	303	*	peak_11761	-1.00605220224694	2.51657803863173e-05	Intron (ENST00000773708.1/102724392, intron 2 of 3)	5	71377504	71379233	1730	1	5370	ENST00000523548.1	10801	ENSG00000290836	PMCHL2	pro-melanin concentrating hormone like 2 (pseudogene)	NA	NA	NA
chr15	57019569	57020097	529	*	peak_4297	-1.02543508490161	2.69137414909705e-05	Intron (ENST00000438423.6/6938, intron 3 of 20)	15	57063748	57092023	28276	1	6938	ENST00000569880.1	-43651	ENSG00000140262	TCF12	transcription factor 12	NA	NA	NA
chr21	32622770	32623513	744	*	peak_9459	-1.01628655888402	2.7107890620093e-05	Distal Intergenic	21	32573785	32612865	39081	2	110091775	ENST00000673807.1	-9905	ENSG00000265590	CFAP298-TCP10L	CFAP298-TCP10L readthrough	NA	NA	NA
chr20	7777253	7777516	264	*	peak_8833	-1.34961408113338	2.72877515234849e-05	Intron (ENST00000839999.1/ENST00000839999.1, intron 1 of 4)	20	7882985	7940458	57474	2	54363	ENST00000378789.4	162942	ENSG00000101323	HAO1	hydroxyacid oxidase 1	NA	NA	NA
chr5	20856222	20856529	308	*	peak_11672	-1.28815797155008	2.89195250707728e-05	Intron (ENST00000657383.1/105374676, intron 3 of 9)	5	20850826	20875849	25024	2	105374673	ENST00000765586.1	19320	NA	LOC105374673	uncharacterized LOC105374673	NA	NA	NA
chr8	54348746	54349155	410	*	peak_13531	-1.0385595534062	2.91985002294927e-05	Distal Intergenic	8	54330687	54330895	209	1	26766	ENST00000362342.1	18059	ENSG00000199212	RNU105C	RNA, U105C small nucleolar	NA	NA	NA
chr5	143134950	143135218	269	*	peak_11993	-1.16577420436791	3.08728764174454e-05	Promoter (<=1kb)	5	143133985	143147516	13532	1	23092	ENST00000489924.1	965	ENSG00000145819	ARHGAP26	Rho GTPase activating protein 26	NA	NA	NA
chr2	31406029	31406524	496	*	peak_7752	-1.03701666015762	3.33950515621456e-05	Intron (ENST00000379416.4/7498, intron 1 of 35)	2	31334321	31414742	80422	2	7498	ENST00000379416.4	8218	ENSG00000158125	XDH	xanthine dehydrogenase	NA	NA	NA
chr6	127530216	127530560	345	*	peak_12502	-1.03414808282541	3.4004527500973e-05	Intron (ENST00000498112.1/352999, intron 3 of 4)	6	127519455	127578707	59253	1	352999	ENST00000498112.1	10761	ENSG00000184530	C6orf58	chromosome 6 open reading frame 58	NA	NA	NA
chr3	66992318	66992557	240	*	peak_10810	-1.05573182385522	3.45601209086842e-05	Intron (ENST00000725239.1/ENST00000725239.1, intron 1 of 1)	3	66998307	67003697	5391	1	84541	ENST00000484414.5	-5750	ENSG00000163376	KBTBD8	kelch repeat and BTB domain containing 8	NA	NA	NA
chr15	84684127	84684498	372	*	peak_4558	-1.03410278893512	3.60726871217209e-05	Intron (ENST00000559729.5/23478, intron 2 of 4)	15	84669546	84673826	4281	2	23478	ENST00000558924.1	-10301	ENSG00000140612	SEC11A	SEC11 homolog A, signal peptidase complex subunit	NA	NA	NA
chr2	134167135	134167419	285	*	peak_8404	-1.04496006410274	3.62882290798591e-05	Intron (ENST00000481801.5/4249, intron 1 of 1)	2	134127125	134127192	68	1	100500878	ENST00000581102.1	40010	ENSG00000263813	MIR3679	microRNA 3679	NA	NA	NA
chr5	122233753	122234046	294	*	peak_11816	-1.12025244446821	3.73659353454053e-05	Intron (ENST00000784582.1/ENST00000784582.1, intron 1 of 2)	5	122160191	122180061	19871	1	100505841	ENST00000514637.1	73562	ENSG00000250803	ZNF475	zinc finger protein 475	NA	NA	NA
chr2	191927398	191927657	260	*	peak_8475	-1.10968669491326	3.76326575765856e-05	Intron (ENST00000424116.8/105373813, intron 1 of 2)	2	191922546	192036829	114284	1	105373813	ENST00000428980.6	4852	NA	CAVIN2-AS1	CAVIN2 and TMEFF2 antisense RNA 1	NA	NA	NA
chr5	17895702	17896070	369	*	peak_11668	-1.11935826782673	3.79481539380611e-05	Promoter (<=1kb)	5	17895992	17955837	59846	1	646241	ENST00000726176.1	0	ENSG00000249937	LINC02223	long intergenic non-protein coding RNA 2223	NA	NA	NA
