Geneid	Chr	Start	End	Strand	log2FoldChange	padj	countsa	countsb
peak_5951	chr17	50800675	50803036	.	1.1338957418121	1.64397591883154e-19	1802	754
peak_9934	chr22	29215332	29218347	.	1.01240109277254	1.69048841100269e-19	1966	756
peak_6487	chr17	82441475	82442960	.	1.10406275362674	1.74215783071879e-19	1322	504
peak_9950	chr22	30396681	30398864	.	1.04521204692076	1.74215783071879e-19	2010	790
peak_12813	chr7	6507555	6511386	.	0.929839878916493	1.74215783071879e-19	3972	1734
peak_459	chr1	37029038	37030127	.	1.40145056239037	1.78097013055322e-19	910	294
peak_1448	chr10	43039640	43047193	.	0.817249926511773	1.84831677974159e-19	9508	4364
peak_4249	chr15	40306167	40308451	.	0.93981364497468	2.0465943208851e-19	2048	876
peak_14492	chr9	93060938	93062978	.	1.27201029919587	2.1255110187794e-19	1270	440
peak_9671	chr22	19912311	19913140	.	1.04274723602556	2.22487451001655e-19	1412	536
peak_9694	chr22	20204685	20206595	.	0.959311145522197	2.23664072977357e-19	2088	800
peak_10732	chr3	50647405	50649994	.	1.00867167567972	2.41259785311485e-19	1932	808
peak_5150	chr16	56862054	56864044	.	1.06995012792684	2.42675356863564e-19	1582	634
peak_14220	chr8	143592567	143594978	.	0.916976261610119	2.47836676290749e-19	3116	1282
peak_13973	chr8	141277848	141279515	.	1.06973427038701	2.60630673469994e-19	2090	834
peak_3533	chr12	125208772	125209719	.	1.68588539358178	3.03086334068657e-19	512	158
peak_14248	chr8	144382578	144383684	.	1.6436005532434	3.03341530187237e-19	1080	256
peak_5459	chr16	88951583	88954479	.	0.925971756516097	3.32159831661847e-19	2300	932
peak_14801	chrX	153634831	153639204	.	0.856796885150961	3.32159831661847e-19	2738	1162
peak_9265	chr20	57839262	57840647	.	1.16253694562152	3.44578901913469e-19	1130	412
peak_3667	chr12	132497192	132501953	.	1.1865986875531	3.51011182582411e-19	3142	1048
peak_10966	chr3	126568825	126572228	.	0.80940847381477	4.00421426730742e-19	3602	1586
peak_11235	chr3	195816277	195818256	.	1.12138485929143	4.01566262595133e-19	1636	680
peak_11064	chr3	134607356	134609376	.	1.01134950608922	4.44648339714721e-19	1324	512
peak_13614	chr8	101854918	101855533	.	-1.26623984152625	4.53539067889603e-19	440	898
peak_5967	chr17	51651526	51652174	.	-1.014207123321	4.56032932373134e-19	706	1126
peak_7954	chr2	73291071	73293024	.	0.944184017899565	4.60658210507524e-19	1636	650
peak_12919	chr7	44096204	44097590	.	1.27321199612231	4.71249918656124e-19	1124	378
peak_11392	chr4	33715932	33716435	.	-1.17653672259175	4.82836056247142e-19	378	618
peak_14011	chr8	141551568	141553997	.	0.865034248303802	4.91571190083682e-19	3658	1504
peak_13665	chr8	121096557	121097013	.	-1.17014620993323	5.22802841890055e-19	440	754
peak_7932	chr2	71583303	71584901	.	1.31805332981431	5.51093543025e-19	1164	410
peak_4017	chr14	72686097	72686557	.	-1.24995526197502	5.90153615822614e-19	306	572
peak_1095	chr1	191558221	191558690	.	-1.57750893498732	7.49734912967212e-19	146	372
peak_10725	chr3	50559267	50560507	.	1.34454333960345	8.37083306080135e-19	1292	404
peak_4768	chr16	4293605	4294659	.	1.39227879042012	8.44623444113366e-19	1146	316
peak_345	chr1	30082220	30084098	.	1.09187184847351	9.81674683839467e-19	1094	418
peak_14209	chr8	143343757	143345579	.	0.889999147451323	1.03560967704489e-18	2718	1076
peak_224	chr1	23215592	23216528	.	1.44871330532117	1.16510866112531e-18	612	184
peak_9624	chr22	18964567	18969009	.	0.857559173163061	1.22462098902864e-18	3478	1424
peak_8018	chr2	96133432	96136878	.	0.92568619281801	1.2941817715014e-18	3568	1514
peak_10764	chr3	52788956	52792723	.	0.997069227468532	1.32578162853033e-18	2594	1050
peak_950	chr1	154866609	154867651	.	1.14606017656122	1.57972099552589e-18	1144	396
peak_6187	chr17	73497515	73498753	.	1.26271497988523	1.57972099552589e-18	1084	420
peak_11923	chr5	134585891	134587491	.	1.0526903107142	1.9967516321471e-18	1166	472
peak_14183	chr8	142941872	142948425	.	0.683477926782725	1.9967516321471e-18	9456	4432
peak_6379	chr17	79534815	79536166	.	1.04035522321018	2.13554476657863e-18	1484	598
peak_6015	chr17	58114003	58116902	.	0.862441835512252	2.15210041022713e-18	4068	1848
peak_11710	chr5	41748675	41749040	.	-1.61033418368344	2.15210041022713e-18	128	356
peak_8217	chr2	120388733	120389975	.	1.12687285192898	2.4708373986927e-18	1082	430
peak_10066	chr22	38049869	38053082	.	0.904579597613308	3.17816724801429e-18	2746	1156
peak_11928	chr5	135062099	135065761	.	1.00870592694726	3.46086249435973e-18	2322	994
peak_4709	chr16	1744991	1748524	.	0.808264585926873	3.57464898074259e-18	3736	1696
peak_6263	chr17	74853781	74856450	.	1.18004942490792	3.65682021983255e-18	2170	760
peak_4519	chr15	79066028	79067721	.	1.05111516172928	3.66861601666288e-18	1490	612
peak_9329	chr20	62326402	62331080	.	0.821532583533235	3.8552396561886e-18	4204	1858
peak_11165	chr3	184227456	184228646	.	1.27793897412632	4.41708737326092e-18	854	300
peak_14194	chr8	143124915	143131688	.	0.75239615264567	4.7204772911159e-18	8654	3882
peak_4875	chr16	11391667	11392827	.	1.35189710862508	5.44792728900137e-18	916	276
peak_10137	chr22	42356876	42358283	.	1.22946518846625	5.44895448477812e-18	1112	392
peak_1496	chr10	44260396	44262384	.	1.06986216495024	5.8266833048927e-18	2388	974
peak_14031	chr8	141696415	141700443	.	0.761611280528475	6.37710453362456e-18	5878	2568
peak_10163	chr22	43246812	43247987	.	1.30975698462245	6.93638128663179e-18	1042	312
peak_7233	chr19	46990160	46991619	.	1.18596754792702	7.02780415731865e-18	1332	468
peak_7074	chr19	35852333	35852939	.	1.53506142700802	7.19086751736682e-18	452	142
peak_14104	chr8	142194835	142197226	.	0.902060486786567	7.19086751736682e-18	3274	1216
peak_6331	chr17	79005222	79006592	.	1.02605157809483	8.06882142040217e-18	1406	606
peak_3670	chr12	132566440	132570084	.	0.852041433313386	8.21434013214762e-18	2814	1222
peak_1536	chr10	46520393	46521293	.	1.09177542727775	1.00374769757117e-17	1344	532
peak_14180	chr8	142916609	142918129	.	0.960003674629341	1.00803488804398e-17	1552	586
peak_1451	chr10	43081334	43083750	.	1.06498556885807	1.02617507109888e-17	3926	1580
peak_8674	chr2	238566718	238568278	.	1.00046550482635	1.15270050953918e-17	1290	530
peak_10139	chr22	42386467	42388171	.	1.0423092801318	1.15270050953918e-17	1668	648
peak_1828	chr10	77603330	77604296	.	1.27451047735591	1.24333502136893e-17	926	344
peak_10223	chr22	45961959	45965495	.	0.88971308329792	1.33889658965082e-17	3140	1332
peak_5204	chr16	66467528	66469578	.	0.949150986799003	1.60502965427318e-17	1694	722
peak_14411	chr9	77807159	77807540	.	-1.4340200907714	1.66725351744163e-17	172	356
peak_6220	chr17	74243068	74250726	.	0.70849754207465	1.81154985564618e-17	11440	5478
peak_2659	chr11	67638354	67642059	.	0.893403180216061	1.82461559089187e-17	3010	1130
peak_10058	chr22	37751463	37753102	.	1.08502732820521	1.89321618590316e-17	1332	528
peak_1570	chr10	47358507	47360887	.	1.03667515969937	1.91708274333395e-17	2052	852
peak_9316	chr20	61923004	61924866	.	0.966993979627979	1.91708274333395e-17	1278	512
peak_13051	chr7	64300490	64301327	.	-1.03672814848343	2.00966258336597e-17	506	828
peak_2996	chr12	2347496	2348834	.	0.919108113023842	2.05049488658136e-17	1670	718
peak_10115	chr22	40033114	40034770	.	1.20766403531654	2.09549176007996e-17	994	364
peak_6217	chr17	74210684	74212049	.	1.11045753056373	2.23381318395999e-17	1682	678
peak_10122	chr22	41326331	41327580	.	1.06847859893539	2.2339037581657e-17	1198	486
peak_1446	chr10	42997249	43002358	.	0.937696914691129	2.37661880324208e-17	6276	2916
peak_13690	chr8	123579528	123580391	.	-1.08472553626877	2.49186985758043e-17	688	1116
peak_12360	chr6	39204227	39206000	.	1.12178256931842	2.63720232280462e-17	1278	486
peak_7031	chr19	33279635	33280415	.	1.37275574925453	2.91348715147036e-17	561	166
peak_7005	chr19	30131179	30133367	.	1.02354202690599	3.47986620148851e-17	1902	836
peak_9632	chr22	19179553	19186521	.	0.727033370535249	3.63371665358492e-17	5826	2828
peak_2264	chr10	132655671	132657546	.	1.08977058380352	3.70987862718084e-17	1068	382
peak_8991	chr20	32546632	32547935	.	1.01437083562859	4.08432601440823e-17	1256	492
peak_14737	chrX	48601122	48602136	.	1.34398284065036	4.46470806668667e-17	526	156
peak_6652	chr18	14867778	14868319	.	1.53540112424201	4.55455570854716e-17	408	100
peak_10746	chr3	52028348	52029965	.	0.976779401292875	4.65777451791574e-17	1294	542
peak_14101	chr8	142169948	142172517	.	0.970256419332154	4.78757467835174e-17	3162	1282
peak_4720	chr16	2161004	2163998	.	1.07265776414685	4.97755435148069e-17	2880	1010
peak_8806	chr20	3696643	3699602	.	0.876161461641308	4.9962660315169e-17	2148	902
peak_10749	chr3	52043347	52047966	.	0.731792650182617	5.60702770693392e-17	5450	2328
peak_5238	chr16	67856934	67858115	.	1.31076423825359	5.70316849791175e-17	914	326
peak_6224	chr17	74308942	74310339	.	0.997795247858576	5.70316849791175e-17	1626	722
peak_605	chr1	44831537	44832580	.	1.13691967423224	6.35861462167187e-17	850	306
peak_7801	chr2	43209881	43211254	.	0.950874348585241	6.86479345588512e-17	1606	684
peak_6126	chr17	67023913	67026152	.	0.882112345339577	6.95558011698244e-17	2544	1078
peak_12841	chr7	27975130	27975625	.	-1.04414883101151	7.00147359242861e-17	522	802
peak_14625	chr9	127943607	127946645	.	0.936953749148637	7.21323965807607e-17	1986	808
peak_6227	chr17	74367124	74368116	.	1.44935129985884	7.34659751902938e-17	1236	364
peak_592	chr1	44282561	44284463	.	1.09691723258217	7.44487148485441e-17	1390	570
peak_2149	chr10	120017752	120018422	.	-1.19323843553513	7.44487148485441e-17	392	726
peak_14190	chr8	143093956	143095652	.	1.06323175720365	7.44487148485441e-17	1604	690
peak_9399	chr20	63327151	63330878	.	0.769499606677893	7.48381287004243e-17	6422	2836
peak_985	chr1	159861319	159863481	.	1.11258890869329	7.61391094535624e-17	1190	442
peak_10770	chr3	53147141	53148306	.	1.48851330421752	7.69656806554129e-17	730	206
peak_1701	chr10	70508865	70509864	.	1.01593470899863	8.24393251004002e-17	1154	472
peak_7570	chr2	20214965	20219575	.	0.894577658226226	8.34559275022695e-17	3784	1762
peak_14020	chr8	141617195	141620054	.	0.746185462406927	9.21287606029497e-17	3724	1696
peak_89	chr1	9881832	9885263	.	0.770014022111401	9.23156493588209e-17	3564	1544
peak_5837	chr17	45791037	45792665	.	0.913134456106372	9.5267012856403e-17	1920	866
peak_14232	chr8	143982448	143987660	.	0.887403554103994	9.5267012856403e-17	5430	2486
peak_8526	chr2	218004065	218005211	.	1.07927445936506	9.55397702346046e-17	994	396
peak_3657	chr12	132318244	132320196	.	1.17894161100407	9.7201727355313e-17	1254	434
peak_14006	chr8	141529589	141531415	.	0.854329861980286	9.92122190898118e-17	2942	1212
peak_14112	chr8	142246141	142248819	.	0.805486493305063	1.08881634399722e-16	3632	1612
peak_3914	chr14	61643369	61643926	.	-1.01077323228508	1.13652702680429e-16	754	1120
peak_2964	chr12	219405	222036	.	0.834368874507773	1.14872694538831e-16	2400	1014
peak_885	chr1	117557683	117558222	.	-1.29301986459789	1.15524274486475e-16	238	430
peak_2092	chr10	107972039	107972413	.	-1.42465615116038	1.20373854323929e-16	166	376
peak_1848	chr10	78406702	78409518	.	0.796939363580864	1.42331039575398e-16	2988	1386
peak_5282	chr16	75246467	75248015	.	0.975706956240315	1.54408092567322e-16	1392	550
peak_14197	chr8	143168619	143171125	.	0.822995710129139	1.56076463318961e-16	2610	1080
peak_9666	chr22	19849836	19852657	.	0.962761881672353	1.58724200809267e-16	2394	1004
peak_6260	chr17	74729988	74731597	.	0.97797019725164	1.97389833570636e-16	2152	818
peak_6053	chr17	63478571	63480601	.	0.871414632512943	2.06170775384153e-16	2014	912
peak_14227	chr8	143787470	143789828	.	1.13613714520894	2.08427250178384e-16	1904	692
peak_8282	chr2	126515465	126515831	.	-1.15796273873357	2.13550978040485e-16	356	652
peak_2600	chr11	64787708	64789034	.	1.14147065951316	2.4581108465687e-16	896	358
peak_10383	chr3	12807724	12809860	.	1.12937602180604	2.86624485626204e-16	1432	556
peak_2382	chr11	17503907	17507365	.	0.850670563482764	2.8833824281784e-16	2066	928
peak_2727	chr11	70551218	70553067	.	0.950365474287547	3.20321148878142e-16	1370	542
peak_14161	chr8	142653850	142655796	.	0.831409793642195	3.54070010048734e-16	2044	818
peak_13980	chr8	141332788	141334122	.	1.0174737892708	3.54578133739474e-16	1204	498
peak_10594	chr3	46702098	46704457	.	0.907842680033296	4.15194784229555e-16	2390	1106
peak_9724	chr22	21013922	21016009	.	0.933286163997244	4.39905283915404e-16	1982	846
peak_13146	chr7	80763197	80763640	.	-1.31128782580026	4.39905283915404e-16	232	494
peak_14015	chr8	141577403	141578412	.	1.14761110676511	4.74374084086945e-16	1010	404
peak_8238	chr2	120672349	120674154	.	0.883648804063757	4.77723139435183e-16	2134	864
peak_14109	chr8	142218959	142221254	.	0.937881582371668	4.78931729253055e-16	2552	1138
peak_5169	chr16	57770969	57772579	.	0.988457683780616	5.15227181376447e-16	1150	392
peak_2532	chr11	61595172	61596687	.	1.06435170391399	5.64180955799696e-16	1168	480
peak_7367	chr2	2054110	2055060	.	-0.926791513635847	5.70050173243857e-16	712	978
peak_4728	chr16	2423842	2424983	.	1.2563031745775	5.98208478388616e-16	752	272
peak_10261	chr22	48651157	48653679	.	0.820077565094024	6.33973618919769e-16	2188	918
peak_6013	chr17	58044304	58044906	.	-1.05130338551645	6.39917295838943e-16	442	744
peak_14243	chr8	144242884	144243989	.	1.05955184411411	6.44920410044156e-16	1352	572
peak_14802	chrX	153667443	153668865	.	1.17859246055083	6.49438715864495e-16	834	294
peak_10630	chr3	48397811	48400217	.	0.837759508898021	6.57809434304602e-16	2454	1032
peak_9511	chr21	43879466	43880843	.	0.952278349943734	6.6881676727237e-16	1274	552
peak_14000	chr8	141512347	141515172	.	0.740422029004791	6.72411682620498e-16	4102	1910
peak_9664	chr22	19797470	19800090	.	0.745072148008025	6.97288105180543e-16	2986	1392
peak_14241	chr8	144220182	144222456	.	0.799815729202728	7.04355438333555e-16	2294	1044
peak_11262	chr3	198093223	198093570	.	-1.41411849886094	7.05295162506204e-16	180	410
peak_1775	chr10	71714642	71716755	.	0.931582556377338	7.39256157786876e-16	2016	912
peak_9716	chr22	20609255	20611251	.	0.956381494753989	7.63370752364076e-16	1728	716
peak_5934	chr17	50502750	50504595	.	0.816282888197584	7.66249769246595e-16	2682	1232
peak_5939	chr17	50546896	50552271	.	0.773968712496983	7.72956158759509e-16	6824	3004
peak_10598	chr3	46716853	46717517	.	1.16862039993841	8.41956850485566e-16	728	234
peak_9326	chr20	62225660	62229468	.	0.840032038554052	8.82296257641666e-16	4966	2048
peak_5003	chr16	28126772	28127892	.	1.44148474587242	9.38950212348403e-16	652	218
peak_1136	chr1	203277935	203279019	.	1.26784020159092	9.40093976821084e-16	614	198
peak_9662	chr22	19775524	19777027	.	0.975671864015973	9.44543903445776e-16	1978	716
peak_10053	chr22	37496177	37497131	.	1.3175823641934	1.04413442526113e-15	572	190
peak_11565	chr5	537186	540818	.	0.86748295099085	1.08049229773571e-15	2416	996
peak_9335	chr20	62417955	62420348	.	0.894524846780118	1.08866493210794e-15	2402	1040
peak_9998	chr22	35344052	35351820	.	0.645328678627024	1.11676607970237e-15	13484	6498
peak_231	chr1	23639209	23640299	.	1.06075550316323	1.14099329592773e-15	1158	476
peak_3199	chr12	30974476	30983657	.	0.692240174913917	1.14099329592773e-15	9300	4716
peak_8745	chr2	240886728	240894618	.	0.846453891219195	1.15313099226899e-15	6158	2372
peak_12299	chr6	33761981	33764048	.	0.841958043141372	1.17651576266314e-15	1742	788
peak_9949	chr22	30361746	30363356	.	0.862881843723113	1.21312743685045e-15	1714	728
peak_14084	chr8	142019503	142021328	.	0.887064186621015	1.30089789631191e-15	3344	1344
peak_5242	chr16	67925412	67929048	.	0.749758211846433	1.43234487149439e-15	3040	1418
peak_3731	chr13	66505237	66505866	.	-1.36566746585428	1.43304657355686e-15	228	434
peak_6429	chr17	80992921	80994038	.	0.963761672935226	1.49395757985258e-15	1290	540
peak_1881	chr10	79146485	79152311	.	0.807841651309993	1.49759670490285e-15	6508	2946
peak_12590	chr6	159404474	159404960	.	-1.02633654441613	1.65220812598059e-15	490	696
peak_9275	chr20	58181395	58182111	.	1.2512777089753	1.71923838016073e-15	746	268
peak_6330	chr17	78979778	78981327	.	0.96901371111885	1.76095764342533e-15	1938	716
peak_9506	chr21	43373657	43376949	.	0.763129995072778	1.78210975333355e-15	2474	1126
peak_9386	chr20	63218296	63221491	.	0.840959898853221	1.78613119559906e-15	4764	2256
peak_5215	chr16	66909660	66915605	.	0.696843057944893	1.81114346756884e-15	5424	2584
peak_3413	chr12	111272556	111273428	.	1.23532349038422	1.9724203596801e-15	658	248
peak_14343	chr9	36849054	36850576	.	1.05553392949898	2.00592133702974e-15	1494	634
peak_4890	chr16	12087458	12088411	.	1.07347646347954	2.0654476573187e-15	886	316
peak_7676	chr2	27084894	27086386	.	0.998323033621678	2.10383538934311e-15	1512	536
peak_6454	chr17	81532710	81535251	.	0.8993090916512	2.17356733240449e-15	2430	984
peak_5213	chr16	66902783	66905178	.	0.835958927245982	2.2622684908976e-15	1954	886
peak_11932	chr5	135176199	135178737	.	0.927787515849058	2.28315015187204e-15	1646	744
peak_13447	chr8	32846973	32847417	.	-1.24500710802042	2.34262976362826e-15	266	516
peak_13739	chr8	127910769	127912050	.	1.16833115570594	2.34301620407737e-15	2200	856
peak_5584	chr17	18103373	18106624	.	0.880291656255002	2.43667057764594e-15	2384	1126
peak_14137	chr8	142453317	142462153	.	0.751637917969786	2.45453788760146e-15	11660	5136
peak_1452	chr10	43084365	43087936	.	0.833843832913595	2.53684365756748e-15	3654	1786
peak_10409	chr3	13273119	13274831	.	1.10923104481829	2.62978203757468e-15	1142	438
peak_517	chr1	40819318	40821737	.	0.906819495829453	2.71352517968927e-15	2168	1004
peak_11831	chr5	130715425	130715923	.	-1.09950594040831	2.83155086881901e-15	360	672
peak_266	chr1	26020301	26022894	.	0.853436447396469	3.08717946538049e-15	1928	828
peak_6354	chr17	79362014	79365052	.	0.764944805960451	3.08717946538049e-15	3368	1392
peak_3073	chr12	6116191	6116989	.	1.11999649675502	3.13651571643935e-15	818	346
peak_4675	chr16	804162	806304	.	0.826266550814219	3.16067440127773e-15	1680	684
peak_8458	chr2	174743871	174744471	.	-1.27563228187389	3.23129813740277e-15	232	506
peak_6654	chr18	14961994	14962385	.	-1.00534671265309	3.30890956865354e-15	472	666
peak_9841	chr22	24152969	24156820	.	0.721275560708383	3.3837838953627e-15	4070	1960
peak_12024	chr5	149404642	149406508	.	0.893753533414957	3.3837838953627e-15	1790	790
peak_1963	chr10	86666501	86671798	.	0.728243309640594	3.56345914247862e-15	4608	2096
peak_11452	chr4	65071637	65072306	.	-0.9701461452554	3.618051363959e-15	560	832
peak_1442	chr10	42973951	42977389	.	0.811109647754803	3.7105236922741e-15	4918	2364
peak_13914	chr8	139638283	139640670	.	0.728108896633989	3.710828650551e-15	2884	1342
peak_10166	chr22	43292683	43294926	.	0.885259091274484	4.09449111709833e-15	1458	620
peak_3339	chr12	58529035	58529625	.	-1.42229901238201	4.14520844679609e-15	182	366
peak_5450	chr16	88689950	88692831	.	0.871828357710854	4.35988343961911e-15	2022	758
