seqnames	start	end	width	strand	V4	V5	V6	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME	PeakID	log2FoldChange	padj
chr1	97231172	97231967	796	*	peak_2191	-1.3971389973012	1.66286469889718e-21	Intron (ENST00000422980.1/100873932, intron 1 of 4)	1	97265446	97280208	14763	1	100873932	ENST00000629811.2	-33479	ENSG00000232878	DPYD-AS1	DPYD antisense RNA 1	NA	NA	NA
chr17	71773821	71774248	428	*	peak_15105	-1.55944679455522	1.69645901212949e-21	Distal Intergenic	17	71829870	71871750	41881	2	107985015	ENST00000715471.1	97502	NA	LOC107985015	uncharacterized LOC107985015	NA	NA	NA
chr5	61910416	61911088	673	*	peak_28312	-1.60856019355263	1.82655420946669e-21	Intron (ENST00000660195.1/ENST00000660195.1, intron 3 of 3)	5	61902617	61917270	14654	2	105378998	ENST00000777194.1	6182	ENSG00000289916	LOC105378998	uncharacterized LOC105378998	NA	NA	NA
chr10	16606509	16607298	790	*	peak_3549	-1.35432757654526	2.03068598582118e-21	Intron (ENST00000377921.7/6251, intron 7 of 7)	10	16513734	16521879	8146	2	389941	ENST00000718439.1	-84630	ENSG00000165985	C1QL3	complement C1q like 3	NA	NA	NA
chr17	65492299	65492783	485	*	peak_15020	-1.61212528720632	2.10589852861523e-21	Distal Intergenic	17	65457541	65458408	868	1	105827617	ENST00000579474.1	34758	ENSG00000263520	LINC02563	long intergenic non-protein coding RNA 2563	NA	NA	NA
chr7	106468679	106469421	743	*	peak_31719	-1.70700949179227	2.73545038592664e-21	Intron (ENST00000848659.1/ENST00000848659.1, intron 1 of 1)	7	106569876	106598808	28933	2	102724339	ENST00000650160.1	129387	ENSG00000267052	CTB-30L5.1	uncharacterized CTB-30L5.1	NA	NA	NA
chr8	111933306	111933781	476	*	peak_32640	-1.48209241600918	2.76715279251134e-21	Exon (ENST00000746111.1/ENST00000746111.1, exon 3 of 3)	8	111741975	111756822	14848	1	105375707	ENST00000650619.1	191331	ENSG00000253434	LOC105375707	uncharacterized LOC105375707	NA	NA	NA
chr12	9032598	9032867	270	*	peak_7763	-1.73727612317234	3.31332442569092e-21	Distal Intergenic	12	9055591	9064346	8756	2	253128	ENST00000839193.1	31479	ENSG00000214851	LINC00612	long intergenic non-protein coding RNA 612	NA	NA	NA
chr8	133139362	133139819	458	*	peak_32919	-1.5427194777172	3.70151496318182e-21	Distal Intergenic	8	133144236	133158349	14114	1	105375769	ENST00000766397.1	-4417	NA	LOC105375769	uncharacterized LOC105375769	NA	NA	NA
chr10	20963552	20964766	1215	*	peak_3559	-1.40674163317432	3.73913277679519e-21	Intron (ENST00000675700.1/10529, intron 3 of 6)	10	20859283	20960012	100730	2	10529	ENST00000674540.1	-3540	ENSG00000078114	NEBL	nebulette	NA	NA	NA
chr10	123790147	123790572	426	*	peak_5280	-1.72252539793566	3.91076632373882e-21	Intron (ENST00000368854.7/119587, intron 7 of 19)	10	123776670	123777749	1080	1	105378533	ENST00000446888.1	13477	NA	LOC105378533	uncharacterized LOC105378533	NA	NA	NA
chr12	34235656	34236252	597	*	peak_7937	-1.49429342821159	4.07357970337262e-21	Distal Intergenic	12	34191033	34219437	28405	2	123706542	ENST00000813262.1	-16219	ENSG00000255652	LINC02963	long intergenic non-protein coding RNA 2963	NA	NA	NA
chr8	133735237	133736152	916	*	peak_32963	-1.24641520989254	4.27622866413103e-21	Distal Intergenic	8	133775551	133777352	1802	2	101927798	ENST00000517380.1	41200	ENSG00000253165	LOC101927798	uncharacterized LOC101927798	NA	NA	NA
chr18	7236711	7237369	659	*	peak_16088	-1.16355881172715	4.36706910559831e-21	Distal Intergenic	18	7231089	7232044	956	1	339291	ENST00000383467.3	5622	ENSG00000206422	LRRC30	leucine rich repeat containing 30	NA	NA	NA
chr10	35549157	35549765	609	*	peak_3653	-1.14147442072018	4.99953696271073e-21	Intron (ENST00000374706.5/219771, intron 9 of 11)	10	35530196	35566285	36090	1	219771	ENST00000497692.1	18961	ENSG00000108100	CCNY	cyclin Y	NA	NA	NA
chr17	57422618	57423104	487	*	peak_14789	-1.23993242934005	5.28373349873403e-21	Intron (ENST00000416426.6/124540, intron 6 of 13)	17	57406812	57627302	220491	1	124540	ENST00000579205.5	15806	ENSG00000153944	MSI2	musashi RNA binding protein 2	NA	NA	NA
chr17	51519787	51520151	365	*	peak_14747	-1.40876119658977	6.86427432061665e-21	Intron (ENST00000663733.2/440446, intron 4 of 4)	17	51439653	51445802	6150	1	105371828	ENST00000588341.1	80134	ENSG00000267452	LINC02073	long intergenic non-protein coding RNA 2073	NA	NA	NA
chr16	80721158	80721653	496	*	peak_13021	-1.51543377241629	6.93198769134719e-21	Intron (ENST00000570137.7/124359, intron 1 of 6)	16	80684604	80735133	50530	2	124359	ENST00000562753.1	13480	ENSG00000166446	CDYL2	chromodomain Y like 2	NA	NA	NA
chr12	39230079	39230853	775	*	peak_7945	-1.59368263477369	7.12880601022713e-21	Distal Intergenic	12	39293228	39312826	19599	2	55605	ENST00000547733.1	81973	ENSG00000139116	KIF21A	kinesin family member 21A	NA	NA	NA
chr3	42902276	42902632	357	*	peak_25477	-1.29567805040298	7.6393838498832e-21	Intron (ENST00000487368.4/1238, intron 3 of 3)	3	42906142	42919334	13193	1	389114	ENST00000440367.7	-3510	ENSG00000182983	ZNF662	zinc finger protein 662	NA	NA	NA
chr12	65525582	65526080	499	*	peak_8260	-1.41850841336881	8.54942204143424e-21	Intron (ENST00000537250.5/100507065, intron 2 of 3)	12	65523263	65538699	15437	2	100507065	ENST00000538294.1	12619	NA	MSRB3-AS1	MSRB3 antisense RNA 1	NA	NA	NA
chr10	119373260	119373680	421	*	peak_5176	-1.53350024827419	9.11272057921846e-21	Intron (ENST00000392870.3/2869, intron 2 of 15)	10	119377972	119378043	72	1	100616398	ENST00000580598.1	-4292	ENSG00000265719	MIR4681	microRNA 4681	NA	NA	NA
chr16	23267597	23268088	492	*	peak_12223	-1.26180012154678	9.57657929524462e-21	Distal Intergenic	16	23278231	23352913	74683	1	6338	ENST00000569789.1	-10143	ENSG00000168447	SCNN1B	sodium channel epithelial 1 subunit beta	NA	NA	NA
chr20	10733122	10733619	498	*	peak_21189	-1.40798308840521	9.90478055598698e-21	Intron (ENST00000667822.1/ENST00000667822.1, intron 1 of 1)	20	10747145	10754033	6889	1	101929395	ENST00000654385.1	-13526	NA	LINC01752	long intergenic non-protein coding RNA 1752	NA	NA	NA
chr8	24575255	24575877	623	*	peak_32158	-1.48228156144432	1.29897328883596e-20	Intron (ENST00000519689.1/101929294, intron 2 of 4)	8	24300885	24548618	247734	2	101929294	ENST00000523578.5	-26637	NA	ADAM7-AS1	ADAM7, ADAMDEC1 and ADAM28 antisense RNA 1	NA	NA	NA
chr5	21145247	21145731	485	*	peak_28175	-1.52426080155931	1.31061205927552e-20	Distal Intergenic	5	21048076	21116707	68632	2	105374678	ENST00000741983.1	-28540	NA	LOC105374678	uncharacterized LOC105374678	NA	NA	NA
chr18	76026167	76026970	804	*	peak_16480	-1.40328696822652	1.38751624467648e-20	Distal Intergenic	18	76050518	76052197	1680	2	124904339	ENST00000807360.1	25227	ENSG00000304954	LOC124904339	uncharacterized LOC124904339	NA	NA	NA
chr5	128200034	128200430	397	*	peak_28463	-1.4762540629781	1.53558954037684e-20	Distal Intergenic	5	128178380	128182921	4542	1	6558	ENST00000502849.1	21654	ENSG00000064651	SLC12A2	solute carrier family 12 member 2	NA	NA	NA
chr4	36651208	36651634	427	*	peak_27575	-1.42616000486748	1.63872886139902e-20	Distal Intergenic	4	36548331	36641939	93609	2	105374400	ENST00000655716.2	-9269	NA	LINC02505	long intergenic non-protein coding RNA 2505	NA	NA	NA
chr2	219987826	219988333	508	*	peak_20475	-1.32577713935275	1.86164967777595e-20	Intron (ENST00000830326.1/105373891, intron 1 of 4)	2	219947918	220146085	198168	1	105373891	ENST00000830328.1	39908	NA	LOC105373891	uncharacterized LOC105373891	NA	NA	NA
chr8	30327339	30327753	415	*	peak_32240	-1.72015828981119	2.0910661692187e-20	Intron (ENST00000739863.1/ENST00000739863.1, intron 1 of 1)	8	30382124	30384297	2174	2	100128750	ENST00000792133.1	56544	ENSG00000254109	RBPMS-AS1	RBPMS antisense RNA 1	NA	NA	NA
chr7	74097992	74098663	672	*	peak_31496	-1.020332406045	2.13376285088693e-20	Promoter (<=1kb)	7	74097103	74111440	14338	1	3984	ENST00000483414.1	889	ENSG00000106683	LIMK1	LIM domain kinase 1	NA	NA	NA
chr5	80399458	80399916	459	*	peak_28363	-1.53573254845533	2.30101994096077e-20	Distal Intergenic	5	80408013	80479350	71338	1	9765	ENST00000338008.9	-8097	ENSG00000039319	ZFYVE16	zinc finger FYVE-type containing 16	NA	NA	NA
chr3	131072155	131072734	580	*	peak_26698	-1.31859416039185	2.37057511345852e-20	Exon (ENST00000841769.1/ENST00000841769.1, exon 1 of 3)	3	131080423	131152569	72147	1	79858	ENST00000602792.1	-7689	ENSG00000114670	NEK11	NIMA related kinase 11	NA	NA	NA
chr19	55402358	55403594	1237	*	peak_17919	-1.26835936120963	2.47491377762413e-20	3' UTR	19	55401579	55407719	6141	2	27338	ENST00000587845.5	4125	ENSG00000108106	UBE2S	ubiquitin conjugating enzyme E2 S	NA	NA	NA
chr20	19001207	19001818	612	*	peak_21238	-1.25799833469707	3.04648557219455e-20	Intron (ENST00000815938.1/102724734, intron 1 of 3)	20	18984029	19050732	66704	1	102724734	ENST00000815938.1	17178	ENSG00000306163	LOC102724734	uncharacterized LOC102724734	NA	NA	NA
chr16	49370200	49370593	394	*	peak_12490	-1.44622280793731	3.40003328622266e-20	Intron (ENST00000849660.1/105371244, intron 6 of 6)	16	49373804	49399431	25628	1	123970	ENST00000299191.4	-3211	ENSG00000166152	C16orf78	chromosome 16 open reading frame 78	NA	NA	NA
chr2	130891461	130891948	488	*	peak_20115	-1.22653305457726	3.41719248696167e-20	Intron (ENST00000409359.7/50649, intron 1 of 13)	2	130916651	131047253	130603	1	50649	ENST00000636987.1	-24703	ENSG00000136002	ARHGEF4	Rho guanine nucleotide exchange factor 4	NA	NA	NA
chr16	17638124	17638564	441	*	peak_12149	-1.76536320617096	3.64910032777322e-20	Distal Intergenic	16	17471166	17481794	10629	2	105371106	ENST00000724331.1	-156330	NA	LOC105371106	uncharacterized LOC105371106	NA	NA	NA
chr16	24420938	24421346	409	*	peak_12248	-1.85337939291926	3.69809726769416e-20	Distal Intergenic	16	24465805	24495177	29373	2	105371143	ENST00000772088.1	73831	ENSG00000260072	LOC105371143	uncharacterized LOC105371143	NA	NA	NA
chr19	35388609	35388968	360	*	peak_17288	-1.57889448778242	3.78934461852604e-20	Intron (ENST00000786315.1/101927522, intron 2 of 2)	19	35399455	35406906	7452	1	100128682	ENST00000786436.1	-10487	ENSG00000205786	LINC01531	long intergenic non-protein coding RNA 1531	NA	NA	NA
chr1	29903661	29903973	313	*	peak_1105	-1.49302713719946	3.98902406637853e-20	Distal Intergenic	1	30013952	30037612	23661	2	101929406	ENST00000445180.2	133639	ENSG00000233399	LINC01648	long intergenic non-protein coding RNA 1648	NA	NA	NA
chr12	128754261	128754776	516	*	peak_8732	-1.22616006388989	4.590703855548e-20	Distal Intergenic	12	128793895	128801701	7807	2	121260	ENST00000545031.5	46925	ENSG00000139370	SLC15A4	solute carrier family 15 member 4	NA	NA	NA
chr18	61997808	61998364	557	*	peak_16443	-1.591449890996	5.5479849065437e-20	Intron (ENST00000639600.1/23556, intron 24 of 24)	18	62072370	62075181	2812	2	23556	ENST00000640704.1	76817	ENSG00000197563	PIGN	phosphatidylinositol glycan anchor biosynthesis class N	NA	NA	NA
chr4	31299018	31299450	433	*	peak_27569	-1.60635853298332	5.75720795535693e-20	Distal Intergenic	4	31193025	31211675	18651	1	102723778	ENST00000818235.1	105993	NA	LINC02497	long intergenic non-protein coding RNA 2497	NA	NA	NA
chr17	71543238	71543648	411	*	peak_15104	-1.55941081127969	5.95875964199415e-20	Intron (ENST00000722799.1/ENST00000722799.1, intron 1 of 1)	17	71829870	71871750	41881	2	107985015	ENST00000715471.1	328102	NA	LOC107985015	uncharacterized LOC107985015	NA	NA	NA
chr2	192307628	192308045	418	*	peak_20289	-1.5752221989656	6.4462604295995e-20	Distal Intergenic	2	191949046	192194933	245888	2	23671	ENST00000272771.10	-112695	ENSG00000144339	TMEFF2	transmembrane protein with EGF like and two follistatin like domains 2	NA	NA	NA
chr14	54369131	54369546	416	*	peak_9462	-1.57430441352176	6.47056611790783e-20	Intron (ENST00000770018.1/ENST00000770018.1, intron 3 of 3)	14	54396849	54417951	21103	1	1033	ENST00000555837.5	-27303	ENSG00000100526	CDKN3	cyclin dependent kinase inhibitor 3	NA	NA	NA
chr14	68443225	68443629	405	*	peak_9641	-1.16326863280103	7.21049907218819e-20	Intron (ENST00000479335.5/5890, intron 10 of 11)	14	68472033	68478101	6069	1	5890	ENST00000555782.1	-28404	ENSG00000182185	RAD51B	RAD51 paralog B	NA	NA	NA
chr20	39168574	39169631	1058	*	peak_21693	-1.52185373081405	8.85863436115436e-20	Intron (ENST00000772862.1/107985448, intron 4 of 4)	20	39130958	39401661	270704	1	107985448	ENST00000772859.1	37616	NA	LOC107985448	uncharacterized LOC107985448	NA	NA	NA
chr7	38561064	38561589	526	*	peak_31015	-1.13430348513327	8.85863436115436e-20	Intron (ENST00000356264.7/273, intron 1 of 20)	7	38383704	38631373	247670	2	273	ENST00000356264.7	69784	ENSG00000078053	AMPH	amphiphysin	NA	NA	NA
chr12	31807099	31807868	770	*	peak_7926	-1.38873218840086	9.7308181744401e-20	Exon (ENST00000816608.1/ENST00000816608.1, exon 2 of 2)	12	31791185	31792298	1114	2	440093	ENST00000340398.5	-14801	ENSG00000188375	H3-5	H3.5 histone	NA	NA	NA
chr8	28257264	28258153	890	*	peak_32210	-1.09598182682029	1.10557103435623e-19	Intron (ENST00000521731.1/ENST00000521731.1, intron 1 of 1)	8	28177510	28245217	67708	2	105379343	ENST00000842508.1	-12047	NA	LOC105379343	uncharacterized LOC105379343	NA	NA	NA
chr19	28229764	28230628	865	*	peak_17006	-1.08232061117156	1.13413137330077e-19	Distal Intergenic	19	28445137	28475832	30696	1	105372349	ENST00000785762.1	-214509	NA	LOC105372349	uncharacterized LOC105372349	NA	NA	NA
chr22	34449760	34450281	522	*	peak_23907	-1.46787213133293	1.16045838962583e-19	Distal Intergenic	22	34349633	34363204	13572	2	105373012	ENST00000739819.1	-86556	NA	LOC105373012	uncharacterized LOC105373012	NA	NA	NA
chr3	156764614	156765117	504	*	peak_26877	-1.48037868520426	1.21133218278493e-19	Intron (ENST00000716067.1/730091, intron 1 of 2)	3	156742292	156751753	9462	2	730091	ENST00000721674.1	-12861	ENSG00000243926	LINC00886	long intergenic non-protein coding RNA 886	NA	NA	NA
chr2	46224771	46225242	472	*	peak_18902	-1.47893248790216	1.2351615002292e-19	Distal Intergenic	2	46230658	46259179	28522	1	101926974	ENST00000723079.1	-5416	NA	LOC101926974	uncharacterized LOC101926974	NA	NA	NA
chr12	70546121	70546559	439	*	peak_8270	-1.89623531632629	1.32189181660244e-19	Intron (ENST00000334414.11/5787, intron 21 of 33)	12	70550237	70569971	19735	1	105369828	ENST00000761352.1	-3678	NA	PTPRB-AS1	PTPRB antisense RNA 1	NA	NA	NA
chr2	178101309	178101669	361	*	peak_20267	-1.71094361101521	1.39898124057125e-19	Intron (ENST00000358450.8/50940, intron 2 of 20)	2	178092503	178104470	11968	2	50940	ENST00000504253.1	2801	ENSG00000128655	PDE11A	phosphodiesterase 11A	NA	NA	NA
chr10	45160113	45160824	712	*	peak_3815	-1.49583879713376	1.4134941993839e-19	Intron (ENST00000745713.1/338579, intron 6 of 9)	10	45164014	45164088	75	1	100422988	ENST00000579389.1	-3190	ENSG00000263476	MIR3156-1	microRNA 3156-1	NA	NA	NA
chr16	82638503	82638806	304	*	peak_13062	-1.97448702790398	1.4849153669664e-19	Intron (ENST00000268613.14/1012, intron 1 of 14)	16	82627039	82859718	232680	1	1012	ENST00000567445.1	11464	ENSG00000140945	CDH13	cadherin 13	NA	NA	NA
chr8	124955784	124956600	817	*	peak_32756	-1.14289372664813	1.5210827604308e-19	Intron (ENST00000656094.1/157381, intron 2 of 2)	8	124949746	124951177	1432	1	157381	ENST00000759243.1	6038	ENSG00000249816	LINC00964	long intergenic non-protein coding RNA 964	NA	NA	NA
chr12	26279027	26279881	855	*	peak_7864	-1.04229657895361	1.55689139066896e-19	Intron (ENST00000534829.5/105369705, intron 2 of 3)	12	26231394	26271920	40527	2	101928554	ENST00000541940.1	-7107	ENSG00000255750	SSPN-AS1	SSPN antisense RNA 1	NA	NA	NA
chr3	143167863	143168255	393	*	peak_26829	-1.9220028995184	1.66685830322006e-19	Intron (ENST00000840694.1/ENST00000840694.1, intron 1 of 2)	3	143127772	143142631	14860	2	105374137	ENST00000840802.1	-25232	NA	LOC105374137	uncharacterized LOC105374137	NA	NA	NA
chr18	4157437	4157999	563	*	peak_16056	-1.43095071948825	1.67302088626767e-19	Intron (ENST00000315677.8/9229, intron 1 of 12)	18	4005025	4151287	146263	2	9229	ENST00000578250.6	-6150	ENSG00000170579	DLGAP1	DLG associated protein 1	NA	NA	NA
chr12	116736124	116736558	435	*	peak_8482	-1.29048396751312	1.81905653376137e-19	Promoter (1-2kb)	12	116717449	116737836	20388	2	79794	ENST00000547606.1	1278	ENSG00000111412	SPRING1	SREBF pathway regulator in golgi 1	NA	NA	NA
chr3	133014108	133014681	574	*	peak_26701	-1.66608893096712	1.86171717703885e-19	Distal Intergenic	3	133038391	133119384	80994	1	66000	ENST00000514529.5	-23710	ENSG00000144868	TMEM108	transmembrane protein 108	NA	NA	NA
chr2	164047907	164048276	370	*	peak_20228	-1.708352407116	1.87767172557055e-19	Intron (ENST00000429636.1/ENST00000429636.1, intron 2 of 4)	2	163593396	163736012	142617	2	55137	ENST00000409634.5	-311895	ENSG00000182263	FIGN	fidgetin, microtubule severing factor	NA	NA	NA
chr8	122688539	122688966	428	*	peak_32704	-1.0030415702434	1.93461393081023e-19	Intron (ENST00000664854.1/104266958, intron 1 of 3)	8	122634398	122694085	59688	2	104266958	ENST00000666337.1	5119	NA	LINC01151	long intergenic non-protein coding RNA 1151	NA	NA	NA
chr2	2164398	2164881	484	*	peak_18041	-1.25575252083571	2.15699302856898e-19	Intron (ENST00000647755.1/23040, intron 3 of 24)	2	1979686	2172949	193264	2	23040	ENST00000648148.1	8068	ENSG00000186487	MYT1L	myelin transcription factor 1 like	NA	NA	NA
chr1	98230421	98230787	367	*	peak_2192	-1.79098861414258	2.17543878585052e-19	Intron (ENST00000776603.1/729987, intron 1 of 1)	1	98210747	98272658	61912	1	729987	ENST00000418344.1	19674	ENSG00000226053	LINC01776	long intergenic non-protein coding RNA 1776	NA	NA	NA
chr2	102698466	102699079	614	*	peak_19508	-1.19890836059304	2.20126269356686e-19	Intron (ENST00000233969.3/6549, intron 7 of 11)	2	102689694	102702451	12758	1	6549	ENST00000469286.1	8772	ENSG00000115616	SLC9A2	solute carrier family 9 member A2	NA	NA	NA
chr10	26247225	26247679	455	*	peak_3592	-1.14121163583041	2.31040680779873e-19	Intron (ENST00000259271.7/2572, intron 8 of 16)	10	26218193	26224760	6568	1	2572	ENST00000376248.1	29032	ENSG00000136750	GAD2	glutamate decarboxylase 2	NA	NA	NA
chr12	12278796	12279451	656	*	peak_7794	-1.03275788260506	2.33485051960232e-19	Distal Intergenic	12	12116025	12267044	151020	2	4040	ENST00000261349.9	-11752	ENSG00000070018	LRP6	LDL receptor related protein 6	NA	NA	NA
chr1	56508434	56508894	461	*	peak_2068	-1.32092335205919	2.34638833122503e-19	Intron (ENST00000641494.1/124904185, intron 1 of 5)	1	56173433	56512039	338607	2	124904185	ENST00000641494.1	3145	NA	LOC124904185	uncharacterized LOC124904185	NA	NA	NA
chr14	83298043	83298498	456	*	peak_9900	-1.58958911431772	2.92872458606344e-19	Distal Intergenic	14	83018208	83043640	25433	2	105370600	ENST00000716915.1	-254403	ENSG00000258426	LOC105370600	uncharacterized LOC105370600	NA	NA	NA
chr20	51650612	51651151	540	*	peak_22014	-1.13609650853179	2.95497312759794e-19	Intron (ENST00000311637.9/10079, intron 9 of 22)	20	51725819	51732587	6769	2	10079	ENST00000477492.1	81436	ENSG00000054793	ATP9A	ATPase phospholipid transporting 9A (putative)	NA	NA	NA
chr2	12168900	12169650	751	*	peak_18292	-1.15350503270104	3.15803794091922e-19	Intron (ENST00000438292.5/100506457, intron 3 of 4)	2	12189604	12192855	3252	2	105373432	ENST00000824844.1	23205	ENSG00000289856	LOC105373432	uncharacterized LOC105373432	NA	NA	NA
chr8	125826851	125827349	499	*	peak_32789	-1.03212740629274	3.527012436957e-19	Intron (ENST00000651999.1/105375746, intron 5 of 7)	8	125749045	125750275	1231	2	105375747	ENST00000518339.2	-76576	ENSG00000253470	LOC105375747	uncharacterized LOC105375747	NA	NA	NA
chr3	71089211	71089663	453	*	peak_26143	-1.39875628643969	3.70681981677021e-19	Intron (ENST00000318789.11/27086, intron 7 of 20)	3	71053718	71095387	41670	2	27086	ENST00000650555.1	5724	ENSG00000114861	FOXP1	forkhead box P1	NA	NA	NA
chr5	127515375	127515830	456	*	peak_28456	-1.36108124492542	3.77688835222535e-19	Promoter (1-2kb)	5	127517617	127552146	34530	1	133619	ENST00000715263.1	-1787	ENSG00000164244	PRRC1	proline rich coiled-coil 1	NA	NA	NA
chr20	55090018	55090752	735	*	peak_22051	-1.54698556444242	3.79980277439731e-19	Distal Intergenic	20	55408898	55426642	17745	1	102723578	ENST00000627529.2	-318146	NA	LINC01440	long intergenic non-protein coding RNA 1440	NA	NA	NA
chr16	22117652	22118246	595	*	peak_12197	-1.35499636967258	3.94931664474388e-19	Intron (ENST00000566668.1/146177, intron 10 of 19)	16	22121024	22156100	35077	1	146177	ENST00000299840.10	-2778	ENSG00000175267	VWA3A	von Willebrand factor A domain containing 3A	NA	NA	NA
