seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chr1	3529919	3531852	1934	*	Promoter (<=1kb)	1	3487961	3531423	43463	2	1953	ENST00000697102.1	0	ENSG00000162591	MEGF6	multiple EGF like domains 6
chr1	3534589	3536085	1497	*	Intron (ENST00000356575.9/1953, intron 4 of 36)	1	3489920	3531448	41529	2	1953	ENST00000294599.8	-3141	ENSG00000162591	MEGF6	multiple EGF like domains 6
chr1	3537829	3539638	1810	*	Intron (ENST00000356575.9/1953, intron 4 of 36)	1	3489920	3531448	41529	2	1953	ENST00000294599.8	-6381	ENSG00000162591	MEGF6	multiple EGF like domains 6
chr1	3547167	3549518	2352	*	Intron (ENST00000356575.9/1953, intron 4 of 36)	1	3560695	3560790	96	2	693135	ENST00000385042.1	11272	ENSG00000207776	MIR551A	microRNA 551a
chr1	3549612	3550464	853	*	Intron (ENST00000356575.9/1953, intron 4 of 36)	1	3560695	3560790	96	2	693135	ENST00000385042.1	10326	ENSG00000207776	MIR551A	microRNA 551a
chr1	3550575	3557201	6627	*	Intron (ENST00000356575.9/1953, intron 4 of 36)	1	3560695	3560790	96	2	693135	ENST00000385042.1	3589	ENSG00000207776	MIR551A	microRNA 551a
chr1	3562391	3564684	2294	*	Promoter (1-2kb)	1	3560695	3560790	96	2	693135	ENST00000385042.1	-1601	ENSG00000207776	MIR551A	microRNA 551a
chr1	3579727	3583301	3575	*	Exon (ENST00000356575.9/1953, exon 4 of 37)	1	3560695	3560790	96	2	693135	ENST00000385042.1	-18937	ENSG00000207776	MIR551A	microRNA 551a
chr1	3587494	3587868	375	*	Intron (ENST00000356575.9/1953, intron 3 of 36)	1	3490562	3611277	120716	2	1953	ENST00000485002.6	23409	ENSG00000162591	MEGF6	multiple EGF like domains 6
chr1	3590315	3591767	1453	*	Intron (ENST00000356575.9/1953, intron 3 of 36)	1	3490562	3611277	120716	2	1953	ENST00000485002.6	19510	ENSG00000162591	MEGF6	multiple EGF like domains 6
chr1	3604404	3605528	1125	*	Intron (ENST00000356575.9/1953, intron 1 of 36)	1	3490562	3611277	120716	2	1953	ENST00000485002.6	5749	ENSG00000162591	MEGF6	multiple EGF like domains 6
chr1	3619118	3619565	448	*	Distal Intergenic	1	3622859	3624750	1892	2	1953	ENST00000702520.1	5185	ENSG00000162591	MEGF6	multiple EGF like domains 6
chr1	3670862	3673052	2191	*	Promoter (1-2kb)	1	3669034	3736201	67168	1	7161	ENST00000713570.1	1828	ENSG00000078900	TP73	tumor protein p73
chr1	3673414	3675026	1613	*	Promoter (<=1kb)	1	3675318	3712199	36882	1	7161	ENST00000713571.1	-292	ENSG00000078900	TP73	tumor protein p73
chr1	3714305	3715597	1293	*	Promoter (<=1kb)	1	3712200	3714298	2099	2	117134600	ENST00000416554.1	-7	ENSG00000235131	TP73-AS2	TP73 antisense RNA 2
chr1	3715673	3716803	1131	*	Promoter (1-2kb)	1	3712200	3714298	2099	2	117134600	ENST00000416554.1	-1375	ENSG00000235131	TP73-AS2	TP73 antisense RNA 2
chr1	3729357	3731313	1957	*	Promoter (1-2kb)	1	3727478	3733367	5890	1	7161	ENST00000604566.1	1879	ENSG00000078900	TP73	tumor protein p73
chr1	3771478	3774315	2838	*	Promoter (<=1kb)	1	3772749	3775956	3208	1	388588	ENST00000642557.4	0	ENSG00000235169	SMIM1	small integral membrane protein 1 (Vel blood group)
chr1	3774372	3779437	5066	*	Promoter (1-2kb)	1	3772825	3775388	2564	1	388588	ENST00000452264.1	1547	ENSG00000235169	SMIM1	small integral membrane protein 1 (Vel blood group)
chr1	3795523	3796765	1243	*	Promoter (<=1kb)	1	3778559	3796498	17940	2	57470	ENST00000378251.3	0	ENSG00000130764	LRRC47	leucine rich repeat containing 47
chr1	3799752	3800596	845	*	Distal Intergenic	1	3778559	3796498	17940	2	57470	ENST00000378251.3	-3254	ENSG00000130764	LRRC47	leucine rich repeat containing 47
chr1	3807791	3809017	1227	*	Distal Intergenic	1	3815239	3816458	1220	2	9731	ENST00000484420.1	7441	ENSG00000116198	CEP104	centrosomal protein 104
chr1	3809146	3810205	1060	*	Distal Intergenic	1	3815239	3816458	1220	2	9731	ENST00000484420.1	6253	ENSG00000116198	CEP104	centrosomal protein 104
chr1	3856525	3858054	1530	*	Promoter (<=1kb)	1	3857267	3860490	3224	1	1677	ENST00000625756.2	0	ENSG00000169598	DFFB	DNA fragmentation factor subunit beta
chr1	3899393	3901537	2145	*	Promoter (<=1kb)	1	3900187	3906110	5924	1	100133612	ENST00000757271.1	0	ENSG00000236423	LINC01134	long intergenic non-protein coding RNA 1134
chr1	3910746	3911914	1169	*	Intron (ENST00000667408.2/100133612, intron 1 of 1)	1	3903706	3905938	2233	1	100133612	ENST00000757281.1	7040	ENSG00000236423	LINC01134	long intergenic non-protein coding RNA 1134
chr1	3923582	3925372	1791	*	Distal Intergenic	1	3940486	3949866	9381	1	728716	ENST00000456897.6	-15114	NA	LINC01346	long intergenic non-protein coding RNA 1346
chr1	3975669	3976246	578	*	Promoter (<=1kb)	1	3976133	4012704	36572	1	105376673	ENST00000642026.2	0	ENSG00000284668	LINC02780	long intergenic non-protein coding RNA 2780
chr1	3976313	3978289	1977	*	Promoter (<=1kb)	1	3976143	4011552	35410	1	105376673	ENST00000742918.1	170	ENSG00000284668	LINC02780	long intergenic non-protein coding RNA 2780
chr1	4019682	4021046	1365	*	Exon (ENST00000642139.2/ENST00000642139.2, exon 1 of 2)	1	3976143	4011552	35410	1	105376673	ENST00000742918.1	43539	ENSG00000284668	LINC02780	long intergenic non-protein coding RNA 2780
chr1	4054927	4055557	631	*	Intron (ENST00000742912.1/105376673, intron 2 of 2)	1	3976143	4011552	35410	1	105376673	ENST00000742918.1	78784	ENSG00000284668	LINC02780	long intergenic non-protein coding RNA 2780
chr1	4060895	4062612	1718	*	Intron (ENST00000742912.1/105376673, intron 2 of 2)	1	3976143	4011552	35410	1	105376673	ENST00000742918.1	84752	ENSG00000284668	LINC02780	long intergenic non-protein coding RNA 2780
chr1	4108208	4109305	1098	*	Exon (ENST00000835193.1/ENST00000835193.1, exon 1 of 2)	1	3976143	4011552	35410	1	105376673	ENST00000742918.1	132065	ENSG00000284668	LINC02780	long intergenic non-protein coding RNA 2780
chr1	4118836	4120131	1296	*	Distal Intergenic	1	3976143	4011552	35410	1	105376673	ENST00000742918.1	142693	ENSG00000284668	LINC02780	long intergenic non-protein coding RNA 2780
chr1	4124505	4125305	801	*	Distal Intergenic	1	3976143	4011552	35410	1	105376673	ENST00000742918.1	148362	ENSG00000284668	LINC02780	long intergenic non-protein coding RNA 2780
chr1	4129687	4130598	912	*	Distal Intergenic	1	3976143	4011552	35410	1	105376673	ENST00000742918.1	153544	ENSG00000284668	LINC02780	long intergenic non-protein coding RNA 2780
chr1	4161025	4162570	1546	*	Distal Intergenic	1	3976143	4011552	35410	1	105376673	ENST00000742918.1	184882	ENSG00000284668	LINC02780	long intergenic non-protein coding RNA 2780
chr1	4173223	4173599	377	*	Distal Intergenic	1	3976143	4011552	35410	1	105376673	ENST00000742918.1	197080	ENSG00000284668	LINC02780	long intergenic non-protein coding RNA 2780
chr1	4327565	4329468	1904	*	Distal Intergenic	1	4412027	4424689	12663	1	284661	ENST00000635002.1	-82559	ENSG00000235054	LINC01777	long intergenic non-protein coding RNA 1777
chr1	4338255	4338837	583	*	Distal Intergenic	1	4412027	4424689	12663	1	284661	ENST00000635002.1	-73190	ENSG00000235054	LINC01777	long intergenic non-protein coding RNA 1777
chr1	4444124	4444857	734	*	Distal Intergenic	1	4416311	4424689	8379	1	284661	ENST00000635642.1	27813	ENSG00000235054	LINC01777	long intergenic non-protein coding RNA 1777
chr1	4453958	4455108	1151	*	Distal Intergenic	1	4416311	4424689	8379	1	284661	ENST00000635642.1	37647	ENSG00000235054	LINC01777	long intergenic non-protein coding RNA 1777
chr1	4468304	4469384	1081	*	Distal Intergenic	1	4416311	4424689	8379	1	284661	ENST00000635642.1	51993	ENSG00000235054	LINC01777	long intergenic non-protein coding RNA 1777
chr1	4480191	4481179	989	*	Exon (ENST00000641472.1/ENST00000641472.1, exon 2 of 2)	1	4416311	4424689	8379	1	284661	ENST00000635642.1	63880	ENSG00000235054	LINC01777	long intergenic non-protein coding RNA 1777
chr1	4497407	4498167	761	*	Exon (ENST00000764213.1/ENST00000764213.1, exon 1 of 2)	1	4551735	4552145	411	2	124904578	ENST00000438791.2	53978	NA	LOC124904578	uncharacterized LOC124904578
chr1	4510687	4511699	1013	*	Distal Intergenic	1	4551735	4552145	411	2	124904578	ENST00000438791.2	40446	NA	LOC124904578	uncharacterized LOC124904578
chr1	4599784	4601376	1593	*	Distal Intergenic	1	4571548	4583421	11874	1	105376679	ENST00000420522.1	28236	ENSG00000232596	LINC01646	long intergenic non-protein coding RNA 1646
chr1	4605276	4606049	774	*	Intron (ENST00000772751.1/ENST00000772751.1, intron 1 of 1)	1	4571548	4583421	11874	1	105376679	ENST00000420522.1	33728	ENSG00000232596	LINC01646	long intergenic non-protein coding RNA 1646
chr1	4632010	4632547	538	*	Intron (ENST00000797399.1/ENST00000797399.1, intron 3 of 4)	1	4654609	4792534	137926	1	55966	ENST00000378191.5	-22062	ENSG00000196581	AJAP1	adherens junctions associated protein 1
chr1	4655664	4656752	1089	*	Promoter (<=1kb)	1	4654732	4777794	123063	1	55966	ENST00000378190.7	932	ENSG00000196581	AJAP1	adherens junctions associated protein 1
chr1	4666586	4667666	1081	*	Intron (ENST00000378191.5/55966, intron 1 of 5)	1	4654732	4777794	123063	1	55966	ENST00000378190.7	11854	ENSG00000196581	AJAP1	adherens junctions associated protein 1
chr1	4700438	4701588	1151	*	Intron (ENST00000378191.5/55966, intron 1 of 5)	1	4711155	4712165	1011	1	55966	ENST00000466761.1	-9567	ENSG00000196581	AJAP1	adherens junctions associated protein 1
chr1	4709901	4710938	1038	*	Promoter (<=1kb)	1	4711155	4712165	1011	1	55966	ENST00000466761.1	-217	ENSG00000196581	AJAP1	adherens junctions associated protein 1
chr1	4726653	4728388	1736	*	Intron (ENST00000378191.5/55966, intron 2 of 5)	1	4711155	4712165	1011	1	55966	ENST00000466761.1	15498	ENSG00000196581	AJAP1	adherens junctions associated protein 1
chr1	4731498	4732917	1420	*	Exon (ENST00000658045.1/ENST00000658045.1, exon 2 of 2)	1	4711155	4712165	1011	1	55966	ENST00000466761.1	20343	ENSG00000196581	AJAP1	adherens junctions associated protein 1
chr1	4745558	4745896	339	*	Intron (ENST00000378191.5/55966, intron 2 of 5)	1	4711155	4712165	1011	1	55966	ENST00000466761.1	34403	ENSG00000196581	AJAP1	adherens junctions associated protein 1
chr1	4746703	4748722	2020	*	Intron (ENST00000378191.5/55966, intron 2 of 5)	1	4711155	4712165	1011	1	55966	ENST00000466761.1	35548	ENSG00000196581	AJAP1	adherens junctions associated protein 1
chr1	4749728	4752185	2458	*	Intron (ENST00000378191.5/55966, intron 2 of 5)	1	4711155	4712165	1011	1	55966	ENST00000466761.1	38573	ENSG00000196581	AJAP1	adherens junctions associated protein 1
chr1	4794072	4794708	637	*	Distal Intergenic	1	4711155	4712165	1011	1	55966	ENST00000466761.1	82917	ENSG00000196581	AJAP1	adherens junctions associated protein 1
chr1	4851338	4851860	523	*	Distal Intergenic	1	4973381	4981568	8188	1	105376680	ENST00000641403.1	-121521	ENSG00000284674	LINC02781	long intergenic non-protein coding RNA 2781
chr1	4877461	4877917	457	*	Distal Intergenic	1	4973381	4981568	8188	1	105376680	ENST00000641403.1	-95464	ENSG00000284674	LINC02781	long intergenic non-protein coding RNA 2781
chr1	5101052	5101468	417	*	Distal Intergenic	1	5086459	5090899	4441	2	105376681	ENST00000443270.1	-10153	NA	LINC02782	long intergenic non-protein coding RNA 2782
chr1	5140797	5141300	504	*	Distal Intergenic	1	5086459	5090899	4441	2	105376681	ENST00000443270.1	-49898	NA	LINC02782	long intergenic non-protein coding RNA 2782
chr1	5257261	5258015	755	*	Distal Intergenic	1	5086459	5090899	4441	2	105376681	ENST00000443270.1	-166362	NA	LINC02782	long intergenic non-protein coding RNA 2782
chr1	5333196	5333789	594	*	Distal Intergenic	1	5490829	5492804	1976	2	105376686	ENST00000649109.1	159015	NA	LOC105376686	uncharacterized LOC105376686
chr1	5379258	5380560	1303	*	Distal Intergenic	1	5490829	5492804	1976	2	105376686	ENST00000649109.1	112244	NA	LOC105376686	uncharacterized LOC105376686
chr1	5510611	5511640	1030	*	Distal Intergenic	1	5489795	5493057	3263	2	105376686	ENST00000641860.1	-17554	NA	LOC105376686	uncharacterized LOC105376686
chr1	5598471	5599007	537	*	Intron (ENST00000728083.1/ENST00000728083.1, intron 2 of 2)	1	5489795	5493057	3263	2	105376686	ENST00000641860.1	-105414	NA	LOC105376686	uncharacterized LOC105376686
chr1	5611521	5612517	997	*	Intron (ENST00000728083.1/ENST00000728083.1, intron 2 of 2)	1	5706880	5709664	2785	2	124903830	ENST00000728172.1	97147	NA	LOC124903830	uncharacterized LOC124903830
chr1	5638081	5638477	397	*	Intron (ENST00000727917.1/ENST00000727917.1, intron 1 of 2)	1	5706880	5709664	2785	2	124903830	ENST00000728172.1	71187	NA	LOC124903830	uncharacterized LOC124903830
chr1	5664056	5665083	1028	*	Intron (ENST00000727917.1/ENST00000727917.1, intron 1 of 2)	1	5706880	5709664	2785	2	124903830	ENST00000728172.1	44581	NA	LOC124903830	uncharacterized LOC124903830
chr1	5724569	5726392	1824	*	Intron (ENST00000727917.1/ENST00000727917.1, intron 1 of 2)	1	5708151	5709714	1564	2	124903830	ENST00000728173.1	-14855	NA	LOC124903830	uncharacterized LOC124903830
chr1	5746728	5747576	849	*	Intron (ENST00000727917.1/ENST00000727917.1, intron 1 of 2)	1	5708151	5709714	1564	2	124903830	ENST00000728173.1	-37014	NA	LOC124903830	uncharacterized LOC124903830
chr1	5756114	5757209	1096	*	Intron (ENST00000727750.1/ENST00000727750.1, intron 1 of 3)	1	5708151	5709714	1564	2	124903830	ENST00000728173.1	-46400	NA	LOC124903830	uncharacterized LOC124903830
chr1	5757751	5758927	1177	*	Intron (ENST00000727750.1/ENST00000727750.1, intron 1 of 3)	1	5708151	5709714	1564	2	124903830	ENST00000728173.1	-48037	NA	LOC124903830	uncharacterized LOC124903830
chr1	5775914	5776414	501	*	Distal Intergenic	1	5708151	5709714	1564	2	124903830	ENST00000728173.1	-66200	NA	LOC124903830	uncharacterized LOC124903830
chr1	5779114	5779886	773	*	Distal Intergenic	1	5708151	5709714	1564	2	124903830	ENST00000728173.1	-69400	NA	LOC124903830	uncharacterized LOC124903830
chr1	5795472	5797059	1588	*	Distal Intergenic	1	5862672	5862741	70	2	100616421	ENST00000582517.1	65682	ENSG00000264101	MIR4689	microRNA 4689
chr1	5801343	5802269	927	*	Distal Intergenic	1	5862672	5862741	70	2	100616421	ENST00000582517.1	60472	ENSG00000264101	MIR4689	microRNA 4689
chr1	5819167	5821251	2085	*	Distal Intergenic	1	5862672	5862741	70	2	100616421	ENST00000582517.1	41490	ENSG00000264101	MIR4689	microRNA 4689
chr1	5828359	5829066	708	*	Distal Intergenic	1	5862672	5862741	70	2	100616421	ENST00000582517.1	33675	ENSG00000264101	MIR4689	microRNA 4689
chr1	5829856	5830482	627	*	Distal Intergenic	1	5862672	5862741	70	2	100616421	ENST00000582517.1	32259	ENSG00000264101	MIR4689	microRNA 4689
chr1	5830544	5832243	1700	*	Distal Intergenic	1	5862672	5862741	70	2	100616421	ENST00000582517.1	30498	ENSG00000264101	MIR4689	microRNA 4689
chr1	5834503	5835543	1041	*	Intron (ENST00000753707.1/ENST00000753707.1, intron 1 of 1)	1	5862672	5862741	70	2	100616421	ENST00000582517.1	27198	ENSG00000264101	MIR4689	microRNA 4689
chr1	5843619	5848058	4440	*	Distal Intergenic	1	5862672	5862741	70	2	100616421	ENST00000582517.1	14683	ENSG00000264101	MIR4689	microRNA 4689
chr1	5853118	5853852	735	*	Distal Intergenic	1	5862672	5862741	70	2	100616421	ENST00000582517.1	8889	ENSG00000264101	MIR4689	microRNA 4689
chr1	5959127	5960126	1000	*	Intron (ENST00000478423.6/261734, intron 4 of 25)	1	5990927	6090419	99493	1	8514	ENST00000655548.1	-30801	ENSG00000069424	KCNAB2	potassium voltage-gated channel subfamily A regulatory beta subunit 2
chr1	5978108	5978807	700	*	Exon (ENST00000378156.9/261734, exon 3 of 30)	1	5990927	6090419	99493	1	8514	ENST00000655548.1	-12120	ENSG00000069424	KCNAB2	potassium voltage-gated channel subfamily A regulatory beta subunit 2
chr1	5979945	5981308	1364	*	Intron (ENST00000478423.6/261734, intron 1 of 25)	1	5990927	6090419	99493	1	8514	ENST00000655548.1	-9619	ENSG00000069424	KCNAB2	potassium voltage-gated channel subfamily A regulatory beta subunit 2
chr1	5991993	5992822	830	*	Promoter (<=1kb)	1	5862811	5992424	129614	2	261734	ENST00000478423.6	0	ENSG00000131697	NPHP4	nephrocystin 4
chr1	5993055	5993963	909	*	Promoter (<=1kb)	1	5992760	6086371	93612	1	8514	ENST00000462676.3	295	ENSG00000069424	KCNAB2	potassium voltage-gated channel subfamily A regulatory beta subunit 2
chr1	6001349	6003446	2098	*	Intron (ENST00000655548.1/8514, intron 1 of 9)	1	5992760	6086371	93612	1	8514	ENST00000462676.3	8589	ENSG00000069424	KCNAB2	potassium voltage-gated channel subfamily A regulatory beta subunit 2
chr1	6016251	6016817	567	*	Intron (ENST00000655548.1/8514, intron 1 of 9)	1	6026163	6101178	75016	1	8514	ENST00000352527.6	-9346	ENSG00000069424	KCNAB2	potassium voltage-gated channel subfamily A regulatory beta subunit 2
chr1	6030178	6030579	402	*	Intron (ENST00000655548.1/8514, intron 1 of 9)	1	6027297	6101180	73884	1	8514	ENST00000669250.1	2881	ENSG00000069424	KCNAB2	potassium voltage-gated channel subfamily A regulatory beta subunit 2
chr1	6071294	6072347	1054	*	Promoter (1-2kb)	1	6073415	6087511	14097	1	8514	ENST00000663671.1	-1068	ENSG00000069424	KCNAB2	potassium voltage-gated channel subfamily A regulatory beta subunit 2
chr1	6155357	6156496	1140	*	Exon (ENST00000262450.8/26038, exon 4 of 42)	1	6105081	6144104	39024	2	26038	ENST00000462991.5	-11253	ENSG00000116254	CHD5	chromodomain helicase DNA binding protein 5
chr1	6157205	6158071	867	*	Intron (ENST00000262450.8/26038, intron 3 of 41)	1	6105081	6144104	39024	2	26038	ENST00000462991.5	-13101	ENSG00000116254	CHD5	chromodomain helicase DNA binding protein 5
chr1	6170523	6172255	1733	*	Intron (ENST00000262450.8/26038, intron 1 of 41)	1	6105091	6180023	74933	2	26038	ENST00000496404.1	7768	ENSG00000116254	CHD5	chromodomain helicase DNA binding protein 5
chr1	6198953	6199778	826	*	Promoter (<=1kb)	1	6185020	6199595	14576	2	6146	ENST00000234875.9	0	ENSG00000116251	RPL22	ribosomal protein L22
chr1	6234468	6235135	668	*	Promoter (<=1kb)	1	6234692	6239408	4717	1	148645	ENST00000650463.1	0	ENSG00000225077	ICMT-DT	ICMT divergent transcript
chr1	6261069	6264388	3320	*	Promoter (<=1kb)	1	6247353	6261098	13746	2	387509	ENST00000377893.3	0	ENSG00000158292	GPR153	G protein-coupled receptor 153
chr1	6272421	6273637	1217	*	Intron (ENST00000608083.5/11332, intron 8 of 8)	1	6247353	6261098	13746	2	387509	ENST00000377893.3	-11323	ENSG00000158292	GPR153	G protein-coupled receptor 153
chr1	6281473	6282363	891	*	Intron (ENST00000608083.5/11332, intron 7 of 8)	1	6281253	6295504	14252	2	11332	ENST00000481175.1	13141	ENSG00000097021	ACOT7	acyl-CoA thioesterase 7
chr1	6289898	6290475	578	*	Intron (ENST00000608083.5/11332, intron 7 of 8)	1	6281253	6295504	14252	2	11332	ENST00000481175.1	5029	ENSG00000097021	ACOT7	acyl-CoA thioesterase 7
chr1	6299402	6300630	1229	*	Intron (ENST00000608083.5/11332, intron 6 of 8)	1	6281253	6295504	14252	2	11332	ENST00000481175.1	-3898	ENSG00000097021	ACOT7	acyl-CoA thioesterase 7
chr1	6348582	6350984	2403	*	Promoter (1-2kb)	1	6281130	6352249	71120	2	11332	ENST00000473466.2	1265	ENSG00000097021	ACOT7	acyl-CoA thioesterase 7
chr1	6351526	6352572	1047	*	Promoter (<=1kb)	1	6281130	6352249	71120	2	11332	ENST00000473466.2	0	ENSG00000097021	ACOT7	acyl-CoA thioesterase 7
chr1	6359110	6359960	851	*	Promoter (<=1kb)	1	6264273	6359344	95072	2	11332	ENST00000377842.7	0	ENSG00000097021	ACOT7	acyl-CoA thioesterase 7
chr1	6378269	6378737	469	*	Intron (ENST00000608083.5/11332, intron 1 of 8)	1	6264273	6385813	121541	2	11332	ENST00000377855.6	7076	ENSG00000097021	ACOT7	acyl-CoA thioesterase 7
chr1	6385504	6386118	615	*	Promoter (<=1kb)	1	6264273	6385813	121541	2	11332	ENST00000377855.6	0	ENSG00000097021	ACOT7	acyl-CoA thioesterase 7
chr1	6392743	6394303	1561	*	Promoter (<=1kb)	1	6264269	6393361	129093	2	11332	ENST00000608083.5	0	ENSG00000097021	ACOT7	acyl-CoA thioesterase 7
chr1	6415518	6417198	1681	*	3' UTR	1	6413000	6419903	6904	2	54626	ENST00000377836.8	2705	ENSG00000069812	HES2	hes family bHLH transcription factor 2
chr1	6422812	6424425	1614	*	Promoter (<=1kb)	1	6412418	6424670	12253	2	54626	ENST00000377837.5	245	ENSG00000069812	HES2	hes family bHLH transcription factor 2
chr1	6425278	6426887	1610	*	Promoter (<=1kb)	1	6424788	6456671	31884	1	83715	ENST00000636330.1	490	ENSG00000187017	ESPN	espin
chr1	6427212	6428295	1084	*	Promoter (1-2kb)	1	6429834	6429896	63	2	100422975	ENST00000585139.1	1601	ENSG00000265392	MIR4252	microRNA 4252
chr1	6433426	6434946	1521	*	Intron (ENST00000645284.1/83715, intron 2 of 12)	1	6437300	6440797	3498	1	83715	ENST00000633651.1	-2354	ENSG00000187017	ESPN	espin
chr1	6436574	6438788	2215	*	Promoter (<=1kb)	1	6437300	6440797	3498	1	83715	ENST00000633651.1	0	ENSG00000187017	ESPN	espin
chr1	6443323	6445744	2422	*	Promoter (1-2kb)	1	6447331	6449056	1726	1	83715	ENST00000632803.1	-1587	ENSG00000187017	ESPN	espin
chr1	6456645	6457431	787	*	3' UTR	1	6460508	6461367	860	1	83715	ENST00000468561.2	-3077	ENSG00000187017	ESPN	espin
chr1	6467193	6469751	2559	*	Promoter (<=1kb)	1	6467755	6469163	1409	2	57449	ENST00000675976.1	0	ENSG00000171680	PLEKHG5	pleckstrin homology and RhoGEF domain containing G5
chr1	6498129	6499609	1481	*	Promoter (<=1kb)	1	6467122	6497424	30303	2	57449	ENST00000400915.8	-705	ENSG00000171680	PLEKHG5	pleckstrin homology and RhoGEF domain containing G5
