seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chr1	16158846	16159495	650	*	Promoter	1	16159266	16161883	2618	1	101927479	ENST00000426353.1	0	NA	EPHA2-AS1	EPHA2 antisense RNA 1
chr1	16164200	16164652	453	*	Exon (ENST00000793382.1/101927479, exon 3 of 4)	1	16159266	16161883	2618	1	101927479	ENST00000426353.1	4934	NA	EPHA2-AS1	EPHA2 antisense RNA 1
chr1	16366970	16367991	1022	*	Promoter	1	16367088	16395406	28319	1	26099	ENST00000471507.5	0	ENSG00000055070	SZRD1	SUZ RNA binding domain containing 1
chr1	16628435	16629014	580	*	Promoter	1	16618256	16628652	10397	2	124900584	ENST00000640476.1	0	NA	NA	NA
chr1	16642692	16643367	676	*	Promoter	1	16642767	16643109	343	2	84809	ENST00000639399.1	0	ENSG00000291072	CROCCP2	CROCC pseudogene 2
chr1	16644602	16645037	436	*	Promoter	1	16625375	16644672	19298	2	124900584	ENST00000635081.1	0	NA	NA	NA
chr1	16718173	16720009	1837	*	Promoter	1	16691214	16720157	28944	2	284729	ENST00000270691.10	148	NA	ESPNP	espin pseudogene
chr1	16977252	16979357	2106	*	Promoter	1	16974502	16978276	3775	2	4237	ENST00000375534.7	0	ENSG00000117122	MFAP2	microfibril associated protein 2
chr1	17096967	17097625	659	*	Intron (ENST00000375486.9/11240, intron 3 of 15)	1	17067786	17083426	15641	2	11240	ENST00000466151.1	-13541	ENSG00000117115	PADI2	peptidyl arginine deiminase 2
chr1	17136216	17136765	550	*	Distal Intergenic	1	17066761	17119451	52691	2	11240	ENST00000375486.9	-16765	ENSG00000117115	PADI2	peptidyl arginine deiminase 2
chr1	17162200	17162664	465	*	Distal Intergenic	1	17189782	17197656	7875	1	400743	ENST00000755422.1	-27118	ENSG00000204362	LINC02783	long intergenic non-protein coding RNA 2783
chr1	17250674	17251002	329	*	Intron (ENST00000375460.3/51702, intron 1 of 15)	1	17249098	17284233	35136	1	51702	ENST00000375460.3	1576	ENSG00000142619	PADI3	peptidyl arginine deiminase 3
chr1	17259217	17260009	793	*	Exon (ENST00000375460.3/51702, exon 2 of 16)	1	17249098	17284233	35136	1	51702	ENST00000375460.3	10119	ENSG00000142619	PADI3	peptidyl arginine deiminase 3
chr1	17392303	17392672	370	*	Intron (ENST00000619609.1/353238, intron 9 of 15)	1	17406760	17407382	623	1	114515514	ENST00000439577.1	-14088	ENSG00000227751	RCC2-AS1	RCC2 antisense RNA 1
chr1	17765603	17766575	973	*	Intron (ENST00000375406.2/81569, intron 1 of 2)	1	17755333	17827063	71731	1	81569	ENST00000375406.2	10270	ENSG00000117148	ACTL8	actin like 8
chr1	17883040	17883430	391	*	Intron (ENST00000737018.1/ENST00000737018.1, intron 1 of 1)	1	17822982	17827061	4080	1	81569	ENST00000617065.1	60058	ENSG00000117148	ACTL8	actin like 8
chr1	17904888	17905151	264	*	Distal Intergenic	1	17822982	17827061	4080	1	81569	ENST00000617065.1	81906	ENSG00000117148	ACTL8	actin like 8
chr1	17948701	17949238	538	*	Distal Intergenic	1	18015712	18045612	29901	1	105376812	ENST00000641892.1	-66474	NA	LOC105376812	uncharacterized LOC105376812
chr1	17950688	17951076	389	*	Distal Intergenic	1	18015712	18045612	29901	1	105376812	ENST00000641892.1	-64636	NA	LOC105376812	uncharacterized LOC105376812
chr1	17963803	17964372	570	*	Distal Intergenic	1	18015712	18045612	29901	1	105376812	ENST00000641892.1	-51340	NA	LOC105376812	uncharacterized LOC105376812
chr1	18009483	18010057	575	*	Distal Intergenic	1	18015712	18045612	29901	1	105376812	ENST00000641892.1	-5655	NA	LOC105376812	uncharacterized LOC105376812
chr1	18211809	18212175	367	*	Intron (ENST00000251296.4/84966, intron 1 of 9)	1	18166929	18179346	12418	2	105376814	ENST00000419667.2	-32463	NA	IGSF21-AS1	IGSF21 antisense RNA 1
chr1	18215800	18216186	387	*	Intron (ENST00000251296.4/84966, intron 1 of 9)	1	18166929	18179346	12418	2	105376814	ENST00000419667.2	-36454	NA	IGSF21-AS1	IGSF21 antisense RNA 1
chr1	18336870	18337162	293	*	Intron (ENST00000251296.4/84966, intron 4 of 9)	1	18361367	18378483	17117	1	84966	ENST00000497331.2	-24205	ENSG00000117154	IGSF21	immunoglobin superfamily member 21
chr1	18480294	18481619	1326	*	Promoter	1	18480930	18485974	5045	1	127707	ENST00000400664.3	0	ENSG00000179023	KLHDC7A	kelch domain containing 7A
chr1	19032107	19032531	425	*	Exon (ENST00000833753.1/ENST00000833753.1, exon 2 of 2)	1	19074567	19077827	3261	2	23352	ENST00000486515.1	45296	ENSG00000127481	UBR4	ubiquitin protein ligase E3 component n-recognin 4
chr1	19682375	19682873	499	*	3' UTR	1	19664875	19680966	16092	1	3362	ENST00000289753.2	17500	ENSG00000158748	HTR6	5-hydroxytryptamine receptor 6
chr1	19816209	19816615	407	*	Promoter	1	19814029	19815283	1255	2	54546	ENST00000375121.4	-926	ENSG00000178828	RNF186	ring finger protein 186
chr1	19976293	19976715	423	*	Intron (ENST00000400520.8/5320, intron 4 of 4)	1	19978246	19979067	822	2	5320	ENST00000461140.1	2352	ENSG00000188257	PLA2G2A	phospholipase A2 group IIA
chr1	20126040	20126474	435	*	Distal Intergenic	1	20112657	20119566	6910	2	26279	ENST00000617227.1	-6474	ENSG00000117215	PLA2G2D	phospholipase A2 group IID
chr1	20192376	20192825	450	*	3' UTR	1	20163055	20186518	23464	2	391013	ENST00000679259.1	-5858	ENSG00000187980	PLA2G2C	phospholipase A2 group IIC
chr1	20367049	20368057	1009	*	Intron (ENST00000816624.1/339505, intron 4 of 5)	1	20372940	20380141	7202	2	339505	ENST00000816676.1	12084	NA	LINC01141	long intergenic non-protein coding RNA 1141
chr1	20411180	20411505	326	*	Promoter	1	20372704	20410517	37814	2	339505	ENST00000816648.1	-663	NA	LINC01141	long intergenic non-protein coding RNA 1141
chr1	20443642	20444536	895	*	Distal Intergenic	1	20372935	20439489	66555	2	339505	ENST00000816625.1	-4153	NA	LINC01141	long intergenic non-protein coding RNA 1141
chr1	20466228	20467242	1015	*	Distal Intergenic	1	20476222	20478795	2574	1	124903871	ENST00000641552.2	-8980	ENSG00000284641	LOC124903871	uncharacterized LOC124903871
chr1	20540056	20540722	667	*	Distal Intergenic	1	20552573	20555020	2448	1	163933	ENST00000332947.6	-11851	ENSG00000183114	FAM43B	family with sequence similarity 43 member B
chr1	20563411	20563923	513	*	Distal Intergenic	1	20552573	20555020	2448	1	163933	ENST00000332947.6	10838	ENSG00000183114	FAM43B	family with sequence similarity 43 member B
chr1	20588577	20589993	1417	*	Promoter	1	20589086	20618903	29818	1	978	ENST00000461985.1	0	ENSG00000158825	CDA	cytidine deaminase
chr1	20612187	20612755	569	*	Intron (ENST00000461985.1/978, intron 2 of 2)	1	20633458	20651511	18054	1	65018	ENST00000321556.5	-20703	ENSG00000158828	PINK1	PTEN induced kinase 1
chr1	20613285	20614365	1081	*	Exon (ENST00000375071.4/978, exon 3 of 4)	1	20633458	20651511	18054	1	65018	ENST00000321556.5	-19093	ENSG00000158828	PINK1	PTEN induced kinase 1
chr1	20711327	20712525	1199	*	Intron (ENST00000375044.5/57576, intron 3 of 14)	1	20664014	20717491	53478	2	57576	ENST00000375044.5	4966	ENSG00000117245	KIF17	kinesin family member 17
chr1	20732173	20733717	1545	*	Promoter	1	20719731	20732703	12973	2	400745	ENST00000444387.7	0	ENSG00000189410	SH2D5	SH2 domain containing 5
chr1	21297737	21298289	553	*	Promoter	1	21272746	21298999	26254	2	1889	ENST00000481130.6	710	ENSG00000117298	ECE1	endothelin converting enzyme 1
chr1	21298460	21299453	994	*	Promoter	1	21272746	21298999	26254	2	1889	ENST00000481130.6	0	ENSG00000117298	ECE1	endothelin converting enzyme 1
chr1	21564176	21565078	903	*	Exon (ENST00000468526.1/249, exon 5 of 5)	1	21570303	21577731	7429	1	249	ENST00000374830.2	-5225	ENSG00000162551	ALPL	alkaline phosphatase, biomineralization associated
chr1	21568291	21568678	388	*	Intron (ENST00000374840.8/249, intron 7 of 11)	1	21570303	21577731	7429	1	249	ENST00000374830.2	-1625	ENSG00000162551	ALPL	alkaline phosphatase, biomineralization associated
chr1	21584988	21585495	508	*	Promoter	1	21586472	21591198	4727	1	105376834	ENST00000457706.2	-977	ENSG00000233431	LINC02596	long intergenic non-protein coding RNA 2596
chr1	21615531	21616129	599	*	Intron (ENST00000374763.6/5909, intron 4 of 22)	1	21596221	21620041	23821	2	5909	ENST00000374763.6	3912	ENSG00000076864	RAP1GAP	RAP1 GTPase activating protein
chr1	21791745	21792035	291	*	Distal Intergenic	1	21727851	21783606	55756	2	84196	ENST00000421625.6	-8139	ENSG00000090686	USP48	ubiquitin specific peptidase 48
chr1	21799611	21800023	413	*	Distal Intergenic	1	21812265	21825225	12961	1	401944	ENST00000344642.7	-12242	ENSG00000187942	LDLRAD2	low density lipoprotein receptor class A domain containing 2
chr1	21804516	21804856	341	*	Distal Intergenic	1	21812265	21825225	12961	1	401944	ENST00000344642.7	-7409	ENSG00000187942	LDLRAD2	low density lipoprotein receptor class A domain containing 2
chr1	21853004	21853737	734	*	Promoter	1	21851311	21854656	3346	2	3339	ENST00000493940.2	919	ENSG00000142798	HSPG2	heparan sulfate proteoglycan 2
chr1	21933742	21934332	591	*	Intron (ENST00000374695.8/3339, intron 1 of 96)	1	21822244	21937310	115067	2	3339	ENST00000374695.8	2978	ENSG00000142798	HSPG2	heparan sulfate proteoglycan 2
chr1	22019000	22019329	330	*	Intron (ENST00000650360.1/10136, intron 7 of 8)	1	22024558	22031223	6666	1	29092	ENST00000635675.2	-5229	ENSG00000218510	LINC00339	long intergenic non-protein coding RNA 339
chr1	22048369	22049294	926	*	Intron (ENST00000695855.1/998, intron 1 of 5)	1	22052627	22092923	40297	1	998	ENST00000400259.5	-3333	ENSG00000070831	CDC42	cell division cycle 42
chr1	22150548	22151133	586	*	Intron (ENST00000648968.1/105376845, intron 1 of 4)	1	22127474	22143969	16496	2	54361	ENST00000441048.1	-6579	ENSG00000162552	WNT4	Wnt family member 4
chr1	22162135	22162630	496	*	Promoter	1	22163372	22273253	109882	1	105376850	ENST00000725701.1	-742	NA	LOC105376850	uncharacterized LOC105376850
chr1	22216069	22216926	858	*	Intron (ENST00000725701.1/105376850, intron 3 of 3)	1	22252403	22273253	20851	1	107985377	ENST00000725706.1	-35477	NA	LOC107985377	uncharacterized LOC107985377
chr1	22232341	22232642	302	*	Intron (ENST00000725701.1/105376850, intron 3 of 3)	1	22252403	22273253	20851	1	107985377	ENST00000725706.1	-19761	NA	LOC107985377	uncharacterized LOC107985377
chr1	22281553	22282299	747	*	Distal Intergenic	1	22266239	22266300	62	1	100616433	ENST00000581169.1	15314	ENSG00000266564	MIR4418	microRNA 4418
chr1	22380263	22380808	546	*	Distal Intergenic	1	22416412	22418931	2520	2	105376856	ENST00000767037.1	38123	ENSG00000299881	LOC105376856	uncharacterized LOC105376856
chr1	22412951	22413327	377	*	Distal Intergenic	1	22416412	22418931	2520	2	105376856	ENST00000767037.1	5604	ENSG00000299881	LOC105376856	uncharacterized LOC105376856
chr1	22424335	22425170	836	*	Distal Intergenic	1	22428838	22511763	82926	1	9923	ENST00000650433.1	-3668	ENSG00000184677	ZBTB40	zinc finger and BTB domain containing 40
chr1	22451681	22452369	689	*	Promoter	1	22451851	22531154	79304	1	9923	ENST00000375647.5	0	ENSG00000184677	ZBTB40	zinc finger and BTB domain containing 40
chr1	22561885	22562948	1064	*	Promoter	1	22563489	22603595	40107	1	2046	ENST00000166244.8	-541	ENSG00000070886	EPHA8	EPH receptor A8
chr1	22579168	22580114	947	*	Intron (ENST00000166244.8/2046, intron 3 of 16)	1	22563564	22589621	26058	1	2046	ENST00000374644.8	15604	ENSG00000070886	EPHA8	EPH receptor A8
chr1	22586425	22588020	1596	*	Exon (ENST00000166244.8/2046, exon 4 of 17)	1	22563564	22589621	26058	1	2046	ENST00000374644.8	22861	ENSG00000070886	EPHA8	EPH receptor A8
chr1	22601629	22602307	679	*	3' UTR	1	22633258	22633366	109	2	102466615	ENST00000614019.2	31059	ENSG00000276835	MIR6127	microRNA 6127
chr1	22610137	22610820	684	*	Distal Intergenic	1	22633258	22633366	109	2	102466615	ENST00000614019.2	22546	ENSG00000276835	MIR6127	microRNA 6127
chr1	22612439	22613647	1209	*	Distal Intergenic	1	22633258	22633366	109	2	102466615	ENST00000614019.2	19719	ENSG00000276835	MIR6127	microRNA 6127
chr1	22616289	22617214	926	*	Distal Intergenic	1	22633258	22633366	109	2	102466615	ENST00000614019.2	16152	ENSG00000276835	MIR6127	microRNA 6127
chr1	22625649	22627051	1403	*	Distal Intergenic	1	22633258	22633366	109	2	102466615	ENST00000614019.2	6315	ENSG00000276835	MIR6127	microRNA 6127
chr1	22628576	22629303	728	*	Distal Intergenic	1	22633258	22633366	109	2	102466615	ENST00000614019.2	4063	ENSG00000276835	MIR6127	microRNA 6127
chr1	22639450	22639692	243	*	3' UTR	1	22636762	22639608	2847	1	712	ENST00000438241.2	2688	ENSG00000173372	C1QA	complement C1q A chain
chr1	22645430	22646321	892	*	Intron (ENST00000695749.1/714, intron 2 of 2)	1	22643653	22647887	4235	1	714	ENST00000374637.1	1777	ENSG00000159189	C1QC	complement C1q C chain
chr1	22689530	22689910	381	*	Distal Intergenic	1	22710839	22891265	180427	1	2048	ENST00000544305.5	-20929	ENSG00000133216	EPHB2	EPH receptor B2
chr1	22734932	22736077	1146	*	Intron (ENST00000544305.5/2048, intron 1 of 6)	1	22719517	22719598	82	1	100616391	ENST00000581646.1	15415	ENSG00000265422	MIR4684	microRNA 4684
chr1	22760521	22761241	721	*	Intron (ENST00000544305.5/2048, intron 1 of 6)	1	22775178	22913752	138575	1	2048	ENST00000374627.1	-13937	ENSG00000133216	EPHB2	EPH receptor B2
chr1	22829017	22829883	867	*	Intron (ENST00000544305.5/2048, intron 3 of 6)	1	22800240	22896478	96239	1	2048	ENST00000465676.1	28777	ENSG00000133216	EPHB2	EPH receptor B2
chr1	23013758	23014309	552	*	Promoter	1	23010835	23014094	3260	2	729059	ENST00000622840.2	0	ENSG00000227868	TEX46	testis expressed 46
chr1	23188437	23189439	1003	*	Distal Intergenic	1	23084030	23178152	94123	2	7798	ENST00000713667.1	-10285	ENSG00000169641	LUZP1	leucine zipper protein 1
chr1	23215593	23216528	936	*	Promoter	1	23191895	23217502	25608	2	3352	ENST00000374619.2	974	ENSG00000179546	HTR1D	5-hydroxytryptamine receptor 1D
chr1	23393145	23394705	1561	*	Exon (ENST00000450454.7/6920, exon 8 of 11)	1	23370254	23370346	93	1	148898	ENST00000364535.1	22891	ENSG00000249087	ZNF436-AS1	ZNF436 antisense RNA 1
chr1	23451621	23452460	840	*	Intron (ENST00000336689.8/55616, intron 4 of 24)	1	23436927	23442271	5345	2	55616	ENST00000475814.5	-9350	ENSG00000088280	ASAP3	ArfGAP with SH3 domain, ankyrin repeat and PH domain 3
chr1	23479001	23479405	405	*	Promoter	1	23455991	23480179	24189	2	55616	ENST00000449467.2	774	ENSG00000088280	ASAP3	ArfGAP with SH3 domain, ankyrin repeat and PH domain 3
chr1	23532505	23533078	574	*	Intron (ENST00000826972.1/124903876, intron 2 of 2)	1	23506438	23531233	24796	2	1870	ENST00000361729.3	-1272	ENSG00000007968	E2F2	E2F transcription factor 2
chr1	23637329	23637614	286	*	Intron (ENST00000477916.5/259283, intron 5 of 6)	1	23627370	23640568	13199	1	259283	ENST00000686679.2	9959	ENSG00000197880	MDS2	myelodysplastic syndrome 2 translocation associated
chr1	23638261	23638885	625	*	Intron (ENST00000477916.5/259283, intron 5 of 6)	1	23627370	23640568	13199	1	259283	ENST00000686679.2	10891	ENSG00000197880	MDS2	myelodysplastic syndrome 2 translocation associated
chr1	23639210	23640299	1090	*	Exon (ENST00000477916.5/259283, exon 6 of 7)	1	23627370	23640568	13199	1	259283	ENST00000686679.2	11840	ENSG00000197880	MDS2	myelodysplastic syndrome 2 translocation associated
chr1	23774111	23774741	631	*	Intron (ENST00000655402.1/100506963, intron 1 of 2)	1	23760813	23772694	11882	2	100506963	ENST00000652963.1	-1417	ENSG00000236810	ELOA-AS1	ELOA antisense RNA 1
chr1	23812036	23812825	790	*	Intron (ENST00000374490.8/3155, intron 5 of 8)	1	23806700	23814321	7622	2	3155	ENST00000496907.1	1496	ENSG00000117305	HMGCL	3-hydroxy-3-methylglutaryl-CoA lyase
chr1	23849104	23849559	456	*	Intron (ENST00000374479.4/2517, intron 5 of 7)	1	23801887	23838620	36734	2	3155	ENST00000374487.6	-10484	ENSG00000117305	HMGCL	3-hydroxy-3-methylglutaryl-CoA lyase
chr1	23909495	23909829	335	*	Intron (ENST00000374472.5/1269, intron 1 of 1)	1	23870515	23913362	42848	2	1269	ENST00000374472.5	3533	ENSG00000188822	CNR2	cannabinoid receptor 2
chr1	23910725	23911116	392	*	Intron (ENST00000374472.5/1269, intron 1 of 1)	1	23870515	23913362	42848	2	1269	ENST00000374472.5	2246	ENSG00000188822	CNR2	cannabinoid receptor 2
chr1	23951558	23952167	610	*	Intron (ENST00000761346.1/ENST00000761346.1, intron 1 of 1)	1	23956839	23963446	6608	1	55629	ENST00000647887.1	-4672	ENSG00000189266	PNRC2	proline rich nuclear receptor coactivator 2
chr1	23959056	23959860	805	*	Promoter	1	23959109	23961465	2357	1	55629	ENST00000471915.5	0	ENSG00000189266	PNRC2	proline rich nuclear receptor coactivator 2
chr1	24022832	24023384	553	*	Promoter	1	24022921	24036590	13670	1	105376863	ENST00000761067.1	0	NA	LOC105376863	uncharacterized LOC105376863
chr1	24096058	24099448	3391	*	Exon (ENST00000374434.4/127294, exon 7 of 37)	1	24081549	24108439	26891	2	127294	ENST00000475306.1	8991	ENSG00000142661	MYOM3	myomesin 3
chr1	24108401	24109304	904	*	Promoter	1	24081549	24108439	26891	2	127294	ENST00000475306.1	0	ENSG00000142661	MYOM3	myomesin 3
chr1	24111914	24113043	1130	*	Promoter	1	24056041	24112135	56095	2	127294	ENST00000374434.4	0	ENSG00000142661	MYOM3	myomesin 3
chr1	24126000	24126979	980	*	Intron (ENST00000270800.2/58985, intron 5 of 6)	1	24056041	24112135	56095	2	127294	ENST00000374434.4	-13865	ENSG00000142661	MYOM3	myomesin 3
chr1	24136232	24136707	476	*	Intron (ENST00000270800.2/58985, intron 3 of 6)	1	24119771	24143140	23370	2	58985	ENST00000270800.2	6433	ENSG00000142677	IL22RA1	interleukin 22 receptor subunit alpha 1
chr1	24236808	24237148	341	*	5' UTR	1	24202237	24221313	19077	1	284632	ENST00000805332.1	34571	ENSG00000230023	LINC02800	long intergenic non-protein coding RNA 2800
chr1	24266411	24266857	447	*	Intron (ENST00000690803.1/57822, intron 2 of 15)	1	24318764	24355312	36549	1	57822	ENST00000692334.1	-51907	ENSG00000158055	GRHL3	grainyhead like transcription factor 3
chr1	24488136	24488702	567	*	Distal Intergenic	1	24502351	24536800	34450	1	11123	ENST00000538532.6	-13649	ENSG00000117602	RCAN3	RCAN family member 3
chr1	24583785	24584696	912	*	Intron (ENST00000374392.3/400746, intron 1 of 3)	1	24589464	24609328	19865	1	400746	ENST00000486262.1	-4768	ENSG00000184454	NCMAP	non-compact myelin associated protein
chr1	24699603	24700100	498	*	Intron (ENST00000825012.1/ENST00000825012.1, intron 3 of 3)	1	24669583	24671469	1887	1	10250	ENST00000474843.1	30020	ENSG00000133226	SRRM1	serine and arginine repetitive matrix 1
chr1	24744870	24745917	1048	*	Promoter	1	24745382	24839907	94526	1	25932	ENST00000497755.1	0	ENSG00000169504	CLIC4	chloride intracellular channel 4
chr1	24910834	24911882	1049	*	Intron (ENST00000308873.11/864, intron 3 of 4)	1	24919345	24919416	72	2	102465437	ENST00000614863.1	7534	ENSG00000278034	MIR6731	microRNA 6731
chr1	24912471	24912844	374	*	Intron (ENST00000308873.11/864, intron 3 of 4)	1	24919345	24919416	72	2	102465437	ENST00000614863.1	6572	ENSG00000278034	MIR6731	microRNA 6731
chr1	24966133	24966528	396	*	Distal Intergenic	1	24929737	24965121	35385	2	864	ENST00000479341.1	-1012	ENSG00000020633	RUNX3	RUNX family transcription factor 3
chr1	24970202	24971574	1373	*	Exon (ENST00000751467.1/ENST00000751467.1, exon 1 of 2)	1	24929737	24965121	35385	2	864	ENST00000479341.1	-5081	ENSG00000020633	RUNX3	RUNX family transcription factor 3
chr1	25003428	25004034	607	*	Distal Intergenic	1	25023503	25023586	84	1	100616365	ENST00000580572.1	-19469	ENSG00000264371	MIR4425	microRNA 4425
chr1	25022479	25023130	652	*	Promoter	1	25023503	25023586	84	1	100616365	ENST00000580572.1	-373	ENSG00000264371	MIR4425	microRNA 4425
chr1	25040392	25041542	1151	*	Promoter	1	25041136	25044225	3090	1	105376879	ENST00000648660.1	0	NA	LINC02793	long intergenic non-protein coding RNA 2793
chr1	25256294	25256930	637	*	Intron (ENST00000764674.1/124903881, intron 1 of 1)	1	25242255	25247457	5203	2	57035	ENST00000568254.5	-8837	ENSG00000117616	RSRP1	arginine and serine rich protein 1
chr1	25549231	25550200	970	*	Promoter	1	25549961	25554879	4919	1	26119	ENST00000485476.2	0	ENSG00000157978	LDLRAP1	low density lipoprotein receptor adaptor protein 1
chr1	25568459	25569212	754	*	3' UTR	1	25564591	25567636	3046	1	26119	ENST00000470950.1	3868	ENSG00000157978	LDLRAP1	low density lipoprotein receptor adaptor protein 1
chr1	25571092	25572473	1382	*	Intron (ENST00000718287.1/26119, intron 4 of 5)	1	25564591	25567636	3046	1	26119	ENST00000470950.1	6501	ENSG00000157978	LDLRAP1	low density lipoprotein receptor adaptor protein 1
