seqnames	start	end	width	strand	V4	V5	V6	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME	PeakID	log2FoldChange	padj
chr1	156936745	156939266	2522	*	peak_2672	1.33092005033021	1.34619052647176e-30	Promoter	1	156936816	156939740	2925	2	9826	ENST00000492592.1	474	ENSG00000132694	ARHGEF11	Rho guanine nucleotide exchange factor 11	NA	NA	NA
chr3	13059811	13061305	1495	*	peak_25103	1.76568835331571	1.44985240491514e-30	Intron (ENST00000613206.2/9922, intron 1 of 13)	3	12897043	13073429	176387	2	9922	ENST00000613206.2	12124	ENSG00000144711	IQSEC1	IQ motif and Sec7 domain ArfGEF 1	NA	NA	NA
chr8	142280046	142282446	2401	*	peak_33467	1.28835339533073	2.14172128341153e-30	Promoter	8	142271567	142279997	8431	2	203062	ENST00000521825.1	-49	ENSG00000171045	TSNARE1	t-SNARE domain containing 1	NA	NA	NA
chr3	46867292	46869150	1859	*	peak_25582	1.40191391892524	2.14230867003269e-30	Intron (ENST00000654597.1/4634, intron 1 of 8)	3	46857873	46863444	5572	2	4634	ENST00000713934.1	-3848	ENSG00000160808	MYL3	myosin light chain 3	NA	NA	NA
chr10	124599054	124601312	2259	*	peak_5324	1.41249857556496	2.5397079546275e-30	Intron (ENST00000368842.10/64077, intron 6 of 6)	10	124605200	124613425	8226	1	64077	ENST00000486535.1	-3888	ENSG00000107902	LHPP	phospholysine phosphohistidine inorganic pyrophosphate phosphatase	NA	NA	NA
chr8	143805560	143808345	2786	*	peak_33715	1.25793706596005	3.18412598352568e-30	Promoter	8	143804568	143805435	868	2	23513	ENST00000674065.1	-125	ENSG00000180900	SCRIB	scribble planar cell polarity protein	NA	NA	NA
chr3	49111389	49112892	1504	*	peak_25700	1.76298465092196	3.28587890741259e-30	Promoter	3	49110013	49110757	745	2	10869	ENST00000483667.1	-632	ENSG00000172046	USP19	ubiquitin specific peptidase 19	NA	NA	NA
chr1	47212824	47213972	1149	*	peak_1823	2.05506584111478	3.60782617665895e-30	Distal Intergenic	1	47218688	47224076	5389	2	6886	ENST00000459729.1	10104	ENSG00000162367	TAL1	TAL bHLH transcription factor 1, erythroid differentiation factor	NA	NA	NA
chr9	33922780	33924601	1822	*	peak_33924	1.24652466461979	4.04782544085457e-30	Promoter	9	33922262	33923094	833	2	55833	ENST00000684245.1	0	ENSG00000137073	UBAP2	ubiquitin associated protein 2	NA	NA	NA
chr17	4513347	4515993	2647	*	peak_13548	1.65442401784093	4.31024429239708e-30	Intron (ENST00000329078.8/124976, intron 2 of 12)	17	4496031	4499913	3883	2	107985053	ENST00000416958.2	-13434	NA	SPNS2-AS1	SPNS2 antisense RNA 1	NA	NA	NA
chr10	72327919	72330275	2357	*	peak_4411	1.20405592320404	4.78509539371244e-30	Distal Intergenic	10	72335557	72336865	1309	2	54788	ENST00000473051.1	6590	ENSG00000148719	DNAJB12	DnaJ heat shock protein family (Hsp40) member B12	NA	NA	NA
chr8	142378522	142380703	2182	*	peak_33487	1.19541354838051	5.833691321135e-30	Intron (ENST00000524325.6/203062, intron 1 of 13)	8	142344260	142402888	58629	2	203062	ENST00000520462.5	22185	ENSG00000171045	TSNARE1	t-SNARE domain containing 1	NA	NA	NA
chr11	65868875	65871596	2722	*	peak_6546	1.4049741500673	7.84760442480783e-30	Promoter	11	65866442	65869922	3481	2	30008	ENST00000526628.5	0	ENSG00000172638	EFEMP2	EGF containing fibulin extracellular matrix protein 2	NA	NA	NA
chr22	23834609	23838213	3605	*	peak_23498	1.42404582667603	9.76506131399382e-30	Promoter	22	23834503	23836514	2012	2	91319	ENST00000464023.1	0	ENSG00000099958	DERL3	derlin 3	NA	NA	NA
chr2	131517114	131518224	1111	*	peak_20134	2.52790508160554	1.06306338918486e-29	Exon (ENST00000415574.6/150776, exon 14 of 19)	2	131527675	131530180	2506	1	90557	ENST00000465939.1	-9451	ENSG00000163040	CCDC74A	coiled-coil domain containing 74A	NA	NA	NA
chr10	70537208	70539955	2748	*	peak_4189	1.96192993409897	1.33117995184168e-29	Promoter	10	70538172	70568378	30207	1	27143	ENST00000697574.1	0	ENSG00000107719	PALD1	phosphatase domain containing paladin 1	NA	NA	NA
chr2	128448252	128450442	2191	*	peak_20000	1.37199553220773	1.4934214621197e-29	Intron (ENST00000767752.1/ENST00000767752.1, intron 1 of 1)	2	128375963	128379087	3125	2	105373610	ENST00000824952.1	-69165	NA	LOC105373610	uncharacterized LOC105373610	NA	NA	NA
chr17	29162010	29163775	1766	*	peak_13998	1.56187646771641	1.8448234572428e-29	Intron (ENST00000527372.7/399687, intron 2 of 41)	17	29133761	29165481	31721	2	399687	ENST00000590565.1	1706	ENSG00000196535	MYO18A	myosin XVIIIA	NA	NA	NA
chr3	127028010	127029722	1713	*	peak_26485	1.77284813798844	2.34012663632775e-29	Promoter	3	127028777	127029529	753	1	5361	ENST00000503363.1	0	ENSG00000114554	PLXNA1	plexin A1	NA	NA	NA
chr17	81526670	81529758	3089	*	peak_15868	1.25471881141221	2.49285351560796e-29	Promoter	17	81528377	81537130	8754	1	25794	ENST00000417245.7	0	ENSG00000186765	FSCN2	fascin actin-bundling protein 2, retinal	NA	NA	NA
chr22	19525762	19527600	1839	*	peak_23073	1.52518082266238	2.6514191971529e-29	Promoter	22	19523024	19527545	4522	2	7122	ENST00000406028.1	0	ENSG00000184113	CLDN5	claudin 5	NA	NA	NA
chr2	20989565	20990462	898	*	peak_18451	1.64865785252351	3.39114918205727e-29	Distal Intergenic	2	21024170	21043962	19793	2	338	ENST00000399256.4	53500	ENSG00000084674	APOB	apolipoprotein B	NA	NA	NA
chr9	135685842	135687301	1460	*	peak_34994	1.78366650044811	3.39694029491587e-29	Distal Intergenic	9	135678012	135679435	1424	1	105376318	ENST00000835800.1	7830	ENSG00000308691	LOC105376318	uncharacterized LOC105376318	NA	NA	NA
chr16	56348303	56350220	1918	*	peak_12592	1.30353557506494	3.49521665115544e-29	Intron (ENST00000568375.3/2775, intron 6 of 6)	16	56340296	56348132	7837	1	2775	ENST00000564798.2	8007	ENSG00000087258	GNAO1	G protein subunit alpha o1	NA	NA	NA
chr10	71234676	71236681	2006	*	peak_4272	1.55986291796118	3.60427875495753e-29	Intron (ENST00000335350.10/219699, intron 1 of 16)	10	71246418	71251602	5185	1	112268061	ENST00000826306.1	-9737	NA	LOC112268061	uncharacterized LOC112268061	NA	NA	NA
chr16	3575132	3576338	1207	*	peak_11812	1.48014997253561	3.62262396095313e-29	Promoter	16	3541825	3577288	35464	2	197358	ENST00000324659.12	950	ENSG00000167984	NLRC3	NLR family CARD domain containing 3	NA	NA	NA
chr10	71071158	71073334	2177	*	peak_4255	1.28320147951938	4.98397142716621e-29	Intron (ENST00000646051.1/105378350, intron 3 of 4)	10	71002920	71005788	2869	2	105378351	ENST00000819098.1	-65370	ENSG00000306492	LOC105378351	uncharacterized LOC105378351	NA	NA	NA
chr17	81466767	81468607	1841	*	peak_15858	1.93363781169069	5.32929835492807e-29	Exon (ENST00000752699.1/ENST00000752699.1, exon 2 of 2)	17	81462559	81463755	1197	1	57597	ENST00000582709.1	4208	ENSG00000266074	BAHCC1	BAH domain and coiled-coil containing 1	NA	NA	NA
chr22	30368907	30373232	4326	*	peak_23794	1.00729861524422	5.33425873629838e-29	Promoter	22	30373692	30376827	3136	1	550631	ENST00000482413.1	-460	ENSG00000187860	CCDC157	coiled-coil domain containing 157	NA	NA	NA
chr22	42383020	42385158	2139	*	peak_24328	1.57536193122929	5.38327657052979e-29	3' UTR	22	42364387	42369300	4914	2	102723775	ENST00000653912.3	-13720	ENSG00000229891	LINC01315	long intergenic non-protein coding RNA 1315	NA	NA	NA
chr3	127369340	127370431	1092	*	peak_26507	2.04179371268915	5.38327657052979e-29	Exon (ENST00000829510.1/ENST00000829510.1, exon 3 of 3)	3	127322430	127371553	49124	2	101927123	ENST00000654968.1	1122	ENSG00000244215	LINC02016	long intergenic non-protein coding RNA 2016	NA	NA	NA
chr1	37035800	37036991	1192	*	peak_1441	1.68766873507583	5.47282184787445e-29	Distal Intergenic	1	36795527	37034515	238989	2	2899	ENST00000373091.8	-1285	ENSG00000163873	GRIK3	glutamate ionotropic receptor kainate type subunit 3	NA	NA	NA
chr10	79269514	79271555	2042	*	peak_4602	1.3270293071294	5.56742287410085e-29	Intron (ENST00000334512.10/57178, intron 7 of 24)	10	79277179	79296935	19757	1	57178	ENST00000478357.1	-5624	ENSG00000108175	ZMIZ1	zinc finger MIZ-type containing 1	NA	NA	NA
chr22	25804206	25805924	1719	*	peak_23631	1.55949353827165	5.8406074806654e-29	Intron (ENST00000536101.5/84700, intron 12 of 42)	22	25770027	26027766	257740	1	84700	ENST00000418374.6	34179	ENSG00000133454	MYO18B	myosin XVIIIB	NA	NA	NA
chr18	14174430	14175237	808	*	peak_16269	2.01901731573938	7.70660681683141e-29	Intron (ENST00000800872.1/ENST00000800872.1, intron 1 of 3)	18	14178898	14192514	13617	1	440482	ENST00000800080.1	-3661	ENSG00000293697	ANKRD20A5P	ankyrin repeat domain 20 family member A5, pseudogene	NA	NA	NA
chr2	20210460	20212268	1809	*	peak_18412	1.37901014026412	8.12852758564162e-29	Intron (ENST00000254351.9/6382, intron 1 of 4)	2	20204002	20223388	19387	2	6382	ENST00000482879.5	11120	ENSG00000115884	SDC1	syndecan 1	NA	NA	NA
chr8	142594887	142596537	1651	*	peak_33538	1.64409872455769	8.50325361609201e-29	Distal Intergenic	8	142612065	142612702	638	2	23237	ENST00000581404.1	16165	ENSG00000198576	ARC	activity regulated cytoskeleton associated protein	NA	NA	NA
chr17	79100630	79102805	2176	*	peak_15603	1.55109789287813	8.75847494919028e-29	Promoter	17	79090847	79100410	9564	2	146713	ENST00000578998.1	-220	ENSG00000167281	RBFOX3	RNA binding fox-1 homolog 3	NA	NA	NA
chr8	143580279	143584279	4001	*	peak_33695	1.09702358644454	9.34286756055099e-29	Promoter	8	143579728	143580637	910	2	1936	ENST00000529576.5	0	ENSG00000104529	EEF1D	eukaryotic translation elongation factor 1 delta	NA	NA	NA
chr16	88477793	88480704	2912	*	peak_13332	1.23299932802434	1.00256708495996e-28	Intron (ENST00000319555.8/161882, intron 1 of 9)	16	88468918	88469031	114	1	100847057	ENST00000577370.1	8875	ENSG00000263456	MIR5189	microRNA 5189	NA	NA	NA
chr11	61481904	61482965	1062	*	peak_6263	1.95268756927293	1.85144959038487e-28	Promoter	11	61481120	61490928	9809	1	220004	ENST00000432063.6	784	ENSG00000162148	SAXO4	stabilizer of axonemal microtubules 4	NA	NA	NA
chr15	41860782	41864425	3644	*	peak_10386	1.25763873216745	1.8559178908991e-28	Exon (ENST00000320955.8/51332, exon 40 of 68)	15	41866495	41866551	57	2	100423013	ENST00000582950.1	2126	ENSG00000264850	MIR4310	microRNA 4310	NA	NA	NA
chr18	14501740	14502863	1124	*	peak_16276	1.90093778165183	1.86120863977769e-28	Distal Intergenic	18	14492906	14499415	6510	2	440224	ENST00000740705.1	-2325	ENSG00000293262	CXADRP3	CXADR pseudogene 3	NA	NA	NA
chr22	44279974	44283577	3604	*	peak_24489	1.09886803560435	1.99735663540396e-28	Intron (ENST00000381176.5/85352, intron 4 of 4)	22	44312936	44315159	2224	1	101927499	ENST00000755912.1	-29359	ENSG00000298486	LOC101927499	uncharacterized LOC101927499	NA	NA	NA
chr12	171768	174551	2784	*	peak_7456	1.24481197249197	2.16911527906132e-28	Intron (ENST00000538872.6/440073, intron 13 of 13)	12	169055	175359	6305	1	440073	ENST00000537151.1	2713	ENSG00000120645	IQSEC3	IQ motif and Sec7 domain ArfGEF 3	NA	NA	NA
chr17	75619208	75622637	3430	*	peak_15413	1.32584412611274	2.22109682073637e-28	Promoter	17	75619879	75620921	1043	1	80022	ENST00000583140.5	0	ENSG00000266714	MYO15B	myosin XVB	NA	NA	NA
chr11	1481756	1483890	2135	*	peak_5639	1.82312818342603	2.62343100887384e-28	Promoter	11	1480665	1481585	921	2	81532	ENST00000529897.1	-171	ENSG00000182208	MOB2	MOB kinase activator 2	NA	NA	NA
chr20	63427566	63431352	3787	*	peak_22501	1.13857288217667	2.6399624741295e-28	3' UTR	20	63428367	63433476	5110	2	3785	ENST00000636638.1	2124	ENSG00000075043	KCNQ2	potassium voltage-gated channel subfamily Q member 2	NA	NA	NA
chr17	73545173	73547554	2382	*	peak_15195	1.14546295760642	3.08354073508972e-28	Intron (ENST00000392650.8/54549, intron 1 of 44)	17	73513612	73521407	7796	1	101928251	ENST00000583712.2	31561	ENSG00000264985	LOC101928251	uncharacterized LOC101928251	NA	NA	NA
chr22	19996629	19998325	1697	*	peak_23139	1.20099200848431	3.16845991290141e-28	Intron (ENST00000263207.8/421, intron 2 of 19)	22	19971228	19990794	19567	2	421	ENST00000406259.1	-5835	ENSG00000099889	ARVCF	ARVCF delta catenin family member	NA	NA	NA
chr10	69731202	69733437	2236	*	peak_4127	1.2507875562916	3.59958109486537e-28	Distal Intergenic	10	69684899	69692452	7554	1	105378346	ENST00000434931.2	46303	NA	LINC02651	long intergenic non-protein coding RNA 2651	NA	NA	NA
chr3	52248685	52250193	1509	*	peak_25976	1.78434690160145	3.67214395968745e-28	Promoter	3	52248961	52249790	830	1	132160	ENST00000443681.1	0	ENSG00000164088	PPM1M	protein phosphatase, Mg2+/Mn2+ dependent 1M	NA	NA	NA
chr3	126347013	126348193	1181	*	peak_26408	1.74386114453998	4.29745979282708e-28	Intron (ENST00000296233.4/28999, intron 2 of 2)	3	126352675	126354285	1611	2	28999	ENST00000509675.1	6092	ENSG00000163884	KLF15	KLF transcription factor 15	NA	NA	NA
chr3	52191136	52191956	821	*	peak_25964	1.87467759262896	4.35867699197901e-28	Distal Intergenic	3	52198086	52214180	16095	1	211	ENST00000469224.5	-6130	ENSG00000023330	ALAS1	5'-aminolevulinate synthase 1	NA	NA	NA
chr22	20532374	20533274	901	*	peak_23224	1.92640761148044	4.48303603924725e-28	Intron (ENST00000445987.5/51586, intron 2 of 5)	22	20524287	20564624	40338	1	51586	ENST00000473028.5	8087	ENSG00000099917	MED15	mediator complex subunit 15	NA	NA	NA
chr20	62439341	62440964	1624	*	peak_22317	1.32031565825777	4.9069168011109e-28	Intron (ENST00000618678.3/105372710, intron 2 of 2)	20	62430773	62431515	743	1	105372710	ENST00000622414.1	8568	ENSG00000233017	LOC105372710	uncharacterized LOC105372710	NA	NA	NA
chr6	33976896	33978536	1641	*	peak_29621	1.53614973885725	5.53744947578382e-28	Intron (ENST00000799599.1/100507584, intron 2 of 3)	6	33891797	33983137	91341	2	100507584	ENST00000799600.1	4601	ENSG00000249346	LINC01016	long intergenic non-protein coding RNA 1016	NA	NA	NA
chr10	75102994	75105257	2264	*	peak_4444	1.45515602149003	7.51065842257472e-28	5' UTR	10	75094434	75106499	12066	2	51207	ENST00000707120.1	1242	ENSG00000079393	DUSP13B	dual specificity phosphatase 13B	NA	NA	NA
chr8	144494255	144495145	891	*	peak_33805	2.17595519336971	7.86765885866719e-28	Intron (ENST00000526183.5/84988, intron 2 of 8)	8	144497346	144500612	3267	1	84988	ENST00000532806.1	-2201	ENSG00000160972	PPP1R16A	protein phosphatase 1 regulatory subunit 16A	NA	NA	NA
chr1	43599359	43600673	1315	*	peak_1715	1.43037762795593	8.70116175886073e-28	Promoter	1	43598839	43623663	24825	1	5792	ENST00000372407.4	520	ENSG00000142949	PTPRF	protein tyrosine phosphatase receptor type F	NA	NA	NA
chr8	141976667	141978819	2153	*	peak_33395	1.09424656295635	8.80181245945996e-28	Distal Intergenic	8	141992087	141997552	5466	1	124902047	ENST00000722295.1	-13268	ENSG00000294265	LOC124902047	uncharacterized LOC124902047	NA	NA	NA
chr1	26353713	26355435	1723	*	peak_937	1.61452167526047	9.15906644647478e-28	Promoter	1	26321865	26354130	32266	2	55057	ENST00000308182.10	0	ENSG00000176092	CRYBG2	crystallin beta-gamma domain containing 2	NA	NA	NA
chr8	143532262	143533657	1396	*	peak_33688	1.45473229270015	9.19621891233008e-28	Intron (ENST00000262577.6/23144, intron 3 of 11)	8	143437659	143541447	103789	2	23144	ENST00000262577.6	7790	ENSG00000014164	ZC3H3	zinc finger CCCH-type containing 3	NA	NA	NA
chr17	78975869	78977717	1849	*	peak_15591	1.26904423691654	1.06724148958473e-27	Promoter	17	78972557	78977323	4767	2	3959	ENST00000589527.5	0	ENSG00000108679	LGALS3BP	galectin 3 binding protein	NA	NA	NA
chr2	20114007	20115307	1301	*	peak_18391	1.58558857652522	1.06724148958473e-27	Intron (ENST00000849271.1/ENST00000849271.1, intron 2 of 2)	2	20118095	20126050	7956	1	107985807	ENST00000849747.1	-2788	NA	LOC107985807	uncharacterized LOC107985807	NA	NA	NA
chr1	109759254	109762235	2982	*	peak_2236	1.77627034866541	1.2166295968419e-27	Promoter	1	109758355	109759591	1237	2	79574	ENST00000494151.1	0	ENSG00000198758	EPS8L3	EPS8 signaling adaptor L3	NA	NA	NA
chr12	6123352	6124617	1266	*	peak_7671	2.12238365331342	1.23599036992281e-27	Promoter	12	6122724	6124665	1942	2	7450	ENST00000540192.1	48	ENSG00000110799	VWF	von Willebrand factor	NA	NA	NA
chr7	65838278	65842285	4008	*	peak_31373	1.9751671639288	1.70502342267981e-27	Promoter	7	65840055	65842396	2342	1	84214	ENST00000447086.2	0	ENSG00000236529	LINC03129	long intergenic non-protein coding RNA 3129	NA	NA	NA
chr17	75569823	75572325	2503	*	peak_15406	1.29157758584241	1.99884825203243e-27	Promoter	17	75571425	75573253	1829	1	3993	ENST00000579092.1	0	ENSG00000073350	LLGL2	LLGL scribble cell polarity complex component 2	NA	NA	NA
chr10	97827718	97829259	1542	*	peak_4855	1.80019125784222	2.09377427955142e-27	Promoter	10	97823293	97830076	6784	2	100505561	ENST00000723965.1	817	ENSG00000227356	GOLGA7B-DT	GOLGA7B divergent transcript	NA	NA	NA
chr17	79112950	79114960	2011	*	peak_15606	1.25457275652769	2.12372044870045e-27	Promoter	17	79089367	79115580	26214	2	146713	ENST00000648001.1	620	ENSG00000167281	RBFOX3	RNA binding fox-1 homolog 3	NA	NA	NA
chr9	129048342	129050080	1739	*	peak_34755	1.76629785515778	2.1748333564787e-27	Exon (ENST00000684074.1/84895, exon 4 of 16)	9	129060482	129068311	7830	1	84895	ENST00000474639.5	-10402	ENSG00000148343	MIGA2	mitoguardin 2	NA	NA	NA
chr17	79484620	79485474	855	*	peak_15686	2.20150667678479	2.21686537529222e-27	Intron (ENST00000693108.1/146713, intron 1 of 14)	17	79089345	79482598	393254	2	146713	ENST00000583458.5	-2022	ENSG00000167281	RBFOX3	RNA binding fox-1 homolog 3	NA	NA	NA
chr2	72939563	72941910	2348	*	peak_19181	1.6465384147486	2.93464077423447e-27	Distal Intergenic	2	72923988	72934239	10252	1	2016	ENST00000464675.2	15575	ENSG00000135638	EMX1	empty spiracles homeobox 1	NA	NA	NA
chr10	70751137	70752954	1818	*	peak_4218	1.50019117546178	3.17956311967917e-27	Exon (ENST00000373207.2/140766, exon 17 of 22)	10	70771240	70772339	1100	2	219793	ENST00000394982.2	19385	ENSG00000166220	TBATA	thymus, brain and testes associated	NA	NA	NA
chr12	124446	125878	1433	*	peak_7450	1.62341904951599	3.260926993795e-27	Exon (ENST00000538872.6/440073, exon 3 of 14)	12	106509	111964	5456	2	105369593	ENST00000540226.2	-12482	NA	IQSEC3-AS2	IQSEC3 antisense RNA 2	NA	NA	NA
chr22	21694420	21696498	2079	*	peak_23284	1.50488023265985	3.45353567440342e-27	Promoter	22	21694552	21696178	1627	1	23759	ENST00000681612.1	0	ENSG00000100023	PPIL2	peptidylprolyl isomerase like 2	NA	NA	NA
chr3	51690829	51692210	1382	*	peak_25915	1.95903512513451	3.46914186532192e-27	Intron (ENST00000489026.5/51368, intron 2 of 3)	3	51681461	51704317	22857	1	51368	ENST00000463857.1	9368	ENSG00000164081	TEX264	testis expressed 264, ER-phagy receptor	NA	NA	NA
chr15	41852064	41854949	2886	*	peak_10384	1.1867598352727	3.71025890890993e-27	Exon (ENST00000320955.8/51332, exon 56 of 68)	15	41848371	41850572	2202	2	51332	ENST00000563899.1	-1492	ENSG00000137877	SPTBN5	spectrin beta, non-erythrocytic 5	NA	NA	NA
chr8	142398376	142400491	2116	*	peak_33491	1.11246756135048	3.71025890890993e-27	Intron (ENST00000524325.6/203062, intron 1 of 13)	8	142344260	142402888	58629	2	203062	ENST00000520462.5	2397	ENSG00000171045	TSNARE1	t-SNARE domain containing 1	NA	NA	NA
chr8	141581824	141583254	1431	*	peak_33308	1.40130362525004	3.77540323644151e-27	Exon (ENST00000809944.1/ENST00000809944.1, exon 1 of 5)	8	141514671	141518729	4059	1	122455339	ENST00000643770.2	67153	ENSG00000226490	C8orf90	chromosome 8 open reading frame 90	NA	NA	NA
chr22	46286701	46287974	1274	*	peak_24641	1.8676546243639	3.84789110409582e-27	Promoter	22	46288510	46292933	4424	1	55020	ENST00000451998.1	-536	ENSG00000075234	TTC38	tetratricopeptide repeat domain 38	NA	NA	NA
chr15	89765779	89768692	2914	*	peak_11302	1.23865242990075	5.03232719613055e-27	Intron (ENST00000560219.2/145873, intron 2 of 2)	15	89760601	89778674	18074	1	145873	ENST00000558723.1	5178	ENSG00000188095	MESP2	mesoderm posterior bHLH transcription factor 2	NA	NA	NA
chr10	70564485	70565627	1143	*	peak_4193	1.48322779321517	5.45789495670277e-27	3' UTR	10	70546687	70568374	21688	1	27143	ENST00000697550.1	17798	ENSG00000107719	PALD1	phosphatase domain containing paladin 1	NA	NA	NA
chr10	124697971	124700551	2581	*	peak_5335	1.25142238267415	6.38230522109912e-27	Intron (ENST00000494792.1/9679, intron 7 of 9)	10	124703625	124714776	11152	1	101927944	ENST00000448422.3	-3074	ENSG00000233334	FAM53B-AS1	FAM53B antisense RNA 1	NA	NA	NA
chr3	186824405	186826123	1719	*	peak_26996	1.68129395201346	8.12298180808899e-27	Promoter	3	186810880	186825521	14642	2	102724699	ENST00000419745.1	0	ENSG00000232233	LINC02043	long intergenic non-protein coding RNA 2043	NA	NA	NA
chr1	154863758	154865134	1377	*	peak_2579	1.49649900895482	8.70981190749483e-27	Intron (ENST00000271915.9/3782, intron 1 of 7)	1	154707952	154868319	160368	2	3782	ENST00000358505.2	3185	ENSG00000143603	KCNN3	potassium calcium-activated channel subfamily N member 3	NA	NA	NA
